Step,StepName,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm,InitialErrorFile,FinalErrorFile
1,SUBJ82_2_JMP_01_pelvis_thigh_marker_adjustment,9.93796741935484,9.33238197419354,-0.605585445161292,11.9573557193965,11.249851752626,-0.707503966770506,35.29196,28.44085,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_01_SUBJ82_2_JMP_01_pelvis_thigh_marker_adjustment\SUBJ82_2_JMP_01_pelvis_thigh_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_01_SUBJ82_2_JMP_01_pelvis_thigh_marker_adjustment\SUBJ82_2_JMP_01_pelvis_thigh_marker_adjustment_task_1_finalErrors.sto
2,SUBJ82_2_JMP_02_knee_ankle_joint_personalization,9.33238197419354,9.43121297806451,0.0988310038709649,11.249851752626,11.248525358167,-0.00132639445901174,28.44085,27.34005,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_02_SUBJ82_2_JMP_02_knee_ankle_joint_personalization\SUBJ82_2_JMP_02_knee_ankle_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_02_SUBJ82_2_JMP_02_knee_ankle_joint_personalization\SUBJ82_2_JMP_02_knee_ankle_joint_personalization_task_1_finalErrors.sto
3,SUBJ82_2_JMP_03_lower_limb_body_marker_personalization,9.43121297806451,8.86011677935484,-0.57109619870967,11.248525358167,10.9345988692642,-0.31392648890285,27.34005,27.63946,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_03_SUBJ82_2_JMP_03_lower_limb_body_marker_personalization\SUBJ82_2_JMP_03_lower_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_03_SUBJ82_2_JMP_03_lower_limb_body_marker_personalization\SUBJ82_2_JMP_03_lower_limb_body_marker_personalization_task_1_finalErrors.sto
4,SUBJ82_2_JMP_04_ankle_axis_personalization,8.86011677935484,8.86011677935484,0,10.9345988692642,10.9345988692642,0,27.63946,27.63946,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_04_SUBJ82_2_JMP_04_ankle_axis_personalization\SUBJ82_2_JMP_04_ankle_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_04_SUBJ82_2_JMP_04_ankle_axis_personalization\SUBJ82_2_JMP_04_ankle_axis_personalization_task_1_finalErrors.sto
5,SUBJ82_2_JMP_05_torso_marker_adjustment,8.86011677935484,3.87062824258065,-4.98948853677419,10.9345988692642,5.01509028119053,-5.91950858807365,27.63946,21.98919,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_05_SUBJ82_2_JMP_05_torso_marker_adjustment\SUBJ82_2_JMP_05_torso_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_05_SUBJ82_2_JMP_05_torso_marker_adjustment\SUBJ82_2_JMP_05_torso_marker_adjustment_task_1_finalErrors.sto
6,SUBJ82_2_JMP_06_shoulder_elbow_joint_personalization,3.87062824258065,3.87515372387097,0.00452548129031925,5.01509028119053,5.01814490724693,0.00305462605639396,21.98919,22.15982,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_06_SUBJ82_2_JMP_06_shoulder_elbow_joint_personalization\SUBJ82_2_JMP_06_shoulder_elbow_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_06_SUBJ82_2_JMP_06_shoulder_elbow_joint_personalization\SUBJ82_2_JMP_06_shoulder_elbow_joint_personalization_task_1_finalErrors.sto
7,SUBJ82_2_JMP_07_upper_limb_body_marker_personalization,3.87515372387097,3.71225845935484,-0.162895264516125,5.01814490724693,4.88824394181073,-0.129900965436201,22.15982,22.11005,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_07_SUBJ82_2_JMP_07_upper_limb_body_marker_personalization\SUBJ82_2_JMP_07_upper_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_07_SUBJ82_2_JMP_07_upper_limb_body_marker_personalization\SUBJ82_2_JMP_07_upper_limb_body_marker_personalization_task_1_finalErrors.sto
8,SUBJ82_2_JMP_08_wrist_axis_personalization,3.71225845935484,3.71306954064516,0.000811081290323298,4.88824394181073,4.8875584096951,-0.000685532115625269,22.11005,22.13991,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_08_SUBJ82_2_JMP_08_wrist_axis_personalization\SUBJ82_2_JMP_08_wrist_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ82\Walk_2\SUBJ82_2_JMP_results\SUBJ82_2_STO_and_Plots_ONLY\step_08_SUBJ82_2_JMP_08_wrist_axis_personalization\SUBJ82_2_JMP_08_wrist_axis_personalization_task_1_finalErrors.sto
