Step,StepName,Marker,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Asis,13.7238505607477,4.41701492211838,-9.30683563862928,13.8789420346817,4.7913995404084,-9.08754249427332,17.06899,8.38022
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Asis,7.68426404984424,4.95844507788162,-2.72581897196262,8.18561051001849,5.43619103278818,-2.74941947723031,13.40784,12.22872
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Psis,3.88868358255452,3.39552271028037,-0.493160872274143,4.48127173172942,3.82666215808047,-0.654609573648955,12.45528,10.82929
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Psis,6.15014333333333,4.05653451713396,-2.09360881619938,6.76541805688318,4.52379496498301,-2.24162309190017,12.60394,8.3897
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,Sacral,4.70306401869159,3.26486881619938,-1.43819520249221,5.10367801774816,3.50096560663005,-1.60271241111811,10.11798,6.91318
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Thigh_Lateral,13.3191238006231,7.01776968847352,-6.30135411214953,14.4866800749139,7.64555886426989,-6.84112121064402,27.39835,15.51428
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Knee_Lateral,28.5892629595016,5.17534302180685,-23.4139199376947,29.506438733275,7.14848347006045,-22.3579552632145,46.70325,19.38986
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Shank_Lateral,15.7934101557632,5.98692498442368,-9.80648517133957,15.8481727437867,7.04242280007907,-8.80574994370758,21.42031,19.62762
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Ankle_Lateral,12.6387071339564,2.56252211838006,-10.0761850155763,12.6840131796241,2.78330564762495,-9.90070753199912,15.58084,5.39804
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Heel,10.297912741433,2.97532299065421,-7.32258975077882,10.3728873743744,3.22408475517947,-7.14880261919495,14.65301,6.00183
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Toe,3.72239884735202,1.48089140186916,-2.24150744548287,3.75382069724303,1.54502712504957,-2.20879357219346,5.07501,2.77181
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Thigh_Lateral,14.5028843925234,5.0403992834891,-9.46248510903427,14.8078890932846,5.63028823814695,-9.17760085513765,20.49801,10.1574
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Knee_Lateral,14.1957981619938,6.55807218068536,-7.63772598130841,14.4598724825584,7.38103747897502,-7.0788350035834,20.49109,12.74059
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Shank_Lateral,11.0018143925234,5.75464906542056,-5.2471653271028,11.4882516377029,7.51889282030031,-3.96935881740261,17.34598,16.23353
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Ankle_Lateral,11.2276034579439,5.78068744548287,-5.44691601246106,11.3237016124566,6.02391104931884,-5.29979056313771,13.62474,9.72961
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Heel,8.22967492211838,3.46623090342679,-4.76344401869159,8.40949770833905,3.86220250000508,-4.54729520833398,12.36734,6.71037
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Toe,6.46975984423676,2.03406523364486,-4.4356946105919,6.77118947771001,2.25910867922234,-4.51208079848767,11.7529,4.48889
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Shoulder,11.6701379439252,11.0584449844237,-0.611692959501559,12.0942696416227,11.5966101893492,-0.497659452273452,19.8874,19.98941
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Shoulder,9.63141361370717,8.87828087227414,-0.753132741433023,9.94607631872598,9.50308922719472,-0.442987091531266,16.37529,17.61258
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,C7,9.7269946105919,8.16962196261682,-1.55737264797508,10.5819391885759,8.82299008176296,-1.7589491068129,19.0135,15.99484
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,J_Notch,5.1913768847352,5.31887040498442,0.127493520249222,5.41222067690935,5.47891035066206,0.0666896737527142,8.66367,8.0026
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,Thoracic,9.46447370716511,8.7946500623053,-0.669823644859813,10.3285702294198,9.83508382180016,-0.493486407619629,19.5604,20.42839
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,Sternum,7.26293535825545,7.43378884735203,0.170853489096573,7.6441414457755,7.77461599769019,0.130474551914687,13.90073,13.23823
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Elbow,4.68770080996885,3.43947249221184,-1.24822831775701,5.67013544315546,4.20754044411512,-1.46259499904033,12.87245,10.86197
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Elbow,8.13731825545171,5.90778190031153,-2.22953635514018,8.74022144580746,6.24678632073928,-2.49343512506818,12.67895,9.4126
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Wrist,1.90502707165109,1.67642831775701,-0.228598753894081,2.69144156419197,2.37429117021044,-0.317150393981533,8.15048,7.47836
1,TVC36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Wrist,3.68278,3.46225214953271,-0.22052785046729,3.72837335092051,3.51916603465222,-0.209207316268284,4.60793,4.5614
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Asis,4.41701492211838,4.79628710280374,0.379272180685359,4.7913995404084,5.15566119285928,0.364261652450874,8.38022,9.28973
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Asis,4.95844507788162,4.96714965732087,0.00870457943925353,5.43619103278818,5.41693929080428,-0.0192517419839019,12.22872,11.7539
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Psis,3.39552271028037,3.50406361370716,0.108540903426791,3.82666215808047,3.88040912512996,0.053746967049499,10.82929,10.76691
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Psis,4.05653451713396,4.15765143302181,0.10111691588785,4.52379496498301,4.59584954765893,0.0720545826759268,8.3897,8.44716
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,Sacral,3.26486881619938,3.33885713395639,0.0739883177570087,3.50096560663005,3.56354194427503,0.0625763376449783,6.91318,6.9528
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Thigh_Lateral,7.01776968847352,8.55357856697819,1.53580887850467,7.64555886426989,8.87383710810451,1.22827824383462,15.51428,15.24891
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Knee_Lateral,5.17534302180685,6.41311439252336,1.23777137071651,7.14848347006045,7.67743911432931,0.528955644268867,19.38986,18.20105
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Shank_Lateral,5.98692498442368,8.80992866043614,2.82300367601246,7.04242280007907,9.31599979701719,2.27357699693812,19.62762,14.36466
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Ankle_Lateral,2.56252211838006,5.34651788161994,2.78399576323988,2.78330564762495,5.43183171859063,2.64852607096568,5.39804,6.9819
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Heel,2.97532299065421,3.66864672897196,0.693323738317757,3.22408475517947,3.80884043435361,0.584755679174134,6.00183,6.67032
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,R_Toe,1.48089140186916,1.99232672897196,0.511435327102804,1.54502712504957,2.03722261441949,0.492195489369919,2.77181,3.19056
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Thigh_Lateral,5.0403992834891,5.08312252336449,0.0427232398753892,5.63028823814695,5.46816151601901,-0.162126722127937,10.1574,9.02977
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Knee_Lateral,6.55807218068536,6.75898632398754,0.200914143302183,7.38103747897502,7.51205568745688,0.131018208481859,12.74059,13.64913
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Shank_Lateral,5.75464906542056,6.14146869158879,0.386819626168225,7.51889282030031,7.37095030339089,-0.147942516909421,16.23353,14.9697
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Ankle_Lateral,5.78068744548287,5.72998283489097,-0.0507046105919003,6.02391104931884,6.0813052500063,0.0573942006874611,9.72961,10.62445
2,TVC36_1_JMP_02_knee_ankle_joint_personalization,L_Heel,3.46623090342679,3.67651165109034,0.210280747663551,3.86220250000508,4.05884737984202,0.196644879836945,6.71037,7.01467
