Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,43.4062049726026,5.31407661315701,5.61797268741575,4.72822124497926,4.72822124497926,4.07454052328023,4.06360960363641,4.05518458577164,4.05779387377375,39.3484110988288,90.6515810899963
L_Asis,36.0463304949854,5.43061870165214,5.76579956003747,5.31116782943988,5.31116782943988,4.16506001163498,4.14413180910141,4.12637199527823,4.11604665732429,31.9302838376611,88.5812325393374
Sacral,20.8010376983835,8.07712889052477,7.81923838973228,7.99799786032752,7.99799786032752,5.53206982657326,5.51451830861515,5.36349170541124,5.34536613934158,15.4556715590419,74.3024063662122
R_Thigh_Lateral,26.9545293624649,11.5390371371752,12.2317903612669,10.2997200127435,10.2997200127435,10.1453267321212,10.1553611259228,10.1255955066127,10.1015627378192,16.8529666246457,62.5236909093061
R_Knee_Lateral,49.8010888616575,6.35920423529382,6.48180003695717,4.8683534565863,4.8683534565863,4.54025888309317,4.5396936676929,4.52271373301916,4.51871809496837,45.2823707666891,90.9264672756033
R_Shank_Lateral,18.6543997888597,16.5091981029267,16.3393886757736,12.7378143187823,12.7378143187823,12.5966461083622,12.6041048379375,12.5920011370563,12.5988829896324,6.05551679922725,32.4616008435907
R_Ankle_Lateral,33.0258815990818,8.13972334265101,14.0573160506585,8.52710826866542,8.52710826866542,8.58758180166795,8.59150442227113,8.59392009868575,8.59819526877645,24.4276863303054,73.965281614116
R_Heel,48.0223964309575,11.169784172226,13.6542596987513,4.73928125429268,4.73928125429268,4.69156737927024,4.69346949381302,4.68113544604795,4.69446529083218,43.3279311401253,90.224425185483
R_Toe,18.4231291976291,5.32616877216362,8.28088819139323,2.86019019926364,2.86019019926364,2.83950235205669,2.8384498847577,2.8291636867079,2.83972584825952,15.5834033493696,84.5860829732173
L_Thigh_Lateral,31.6389531251947,10.9844255759677,11.5326305045948,9.78756220294458,9.78756220294458,9.66343991771199,9.66894682477912,9.6566355754343,9.63736587948145,22.0015872457132,69.5395551131335
L_Knee_Lateral,49.8938841519595,5.89854627020476,5.47302771608346,4.35801845899688,4.35801845899688,4.2858219479346,4.29538344477858,4.24495981254525,4.2492828533219,45.6446012986377,91.483359282312
L_Shank_Lateral,21.6800228161547,18.0815043546567,17.1808738046431,11.4032987384885,11.4032987384885,11.4031726696771,11.4007272155563,11.3572599892295,11.3627209201993,10.3173018959553,47.5889808024903
L_Ankle_Lateral,30.8137075477291,10.6917987995332,13.381857266841,7.61223822590946,7.61223822590946,7.59489297975832,7.59982326659578,7.63593203093845,7.63905001246943,23.1746575352596,75.2089228450134
L_Heel,47.1495104893782,14.9558596043851,17.6406017405842,5.89983277513643,5.89983277513643,5.8192038593895,5.83217233693334,5.85736977386659,5.88096561751869,41.2685448718595,87.5269847841929
L_Toe,25.5195299617119,7.07125575801394,9.50296191815531,3.41520570644608,3.41520570644608,3.41345147610214,3.41535557103657,3.40533858487056,3.4232918060861,22.0962381556258,86.5856000826731
R_Shoulder,73.4638166470794,48.9693745968498,48.7422337278414,48.6974792621062,48.6974792621062,3.75174832851056,3.74889722092832,3.7452366354727,3.74467612169954,69.7191405253799,94.9026931997163
L_Shoulder,54.9832265249737,41.095723983387,40.9395087612784,40.9423941921839,40.9423941921839,4.43890798132377,4.4397962843295,4.42882023430179,4.43113491708565,50.552091607888,91.9409332679431
C7,25.1020484213419,13.8818458254925,14.0923128395128,14.0523792108632,14.0523792108632,4.37414388927631,4.37321996577772,4.22058855529272,4.2215167202395,20.8805317011024,83.1825807624116
J_Notch,27.8067253309244,18.7022952267457,18.7268111029932,18.6841953195431,18.6841953195431,3.40308257663715,3.40643984908677,3.31330267817382,3.31429726000883,24.4924280709155,88.0809508470854
Thoracic,59.2728312826119,29.6942039182854,29.2498805667559,29.1814894559975,29.1814894559975,4.13724263785071,4.13408518203848,4.10772377769428,4.10773559716271,55.1650956854492,93.069783392703
Sternum,41.8515208451088,56.9851910294039,57.2258212674774,57.167238106257,57.167238106257,6.19674572483994,6.20170500021223,6.23054682694573,6.22741456923952,35.6241062758693,85.1202191856134
R_Elbow,16.5451064588886,11.1733331079716,11.4734317296735,11.3859124745162,11.3859124745162,3.02124640514087,3.01184574678275,3.07248589501001,3.08058122168687,13.4645252372017,81.3807107899758
L_Elbow,11.50507975811,13.0539119308263,13.3024096971998,13.1787738312774,13.1787738312774,4.17441006364152,4.15930420034245,3.28745185518181,3.28477562316544,8.22030413494452,71.4493450525626
R_Wrist,12.8376756753801,13.9758452197812,14.2323154020351,14.0351687114016,14.0351687114016,6.64046583722294,6.63862593142806,6.03691671163939,6.03376602612196,6.80390964925819,52.999544631795
L_Wrist,10.8031379579193,11.6572997754301,11.8492318635961,11.6968856421814,11.6968856421814,6.6041673904554,6.61170371886931,5.20715539739205,5.20566357550977,5.59747438240957,51.813412030958
