Step,StepName,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm,InitialErrorFile,FinalErrorFile
1,SUBJ11_3_JMP_01_pelvis_thigh_marker_adjustment,32.6668011023136,15.7316740750643,-16.9351270272494,37.1306774122275,21.0178488579368,-16.1128285542907,79.58858,61.60454,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_01_SUBJ11_3_JMP_01_pelvis_thigh_marker_adjustment\SUBJ11_3_JMP_01_pelvis_thigh_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_01_SUBJ11_3_JMP_01_pelvis_thigh_marker_adjustment\SUBJ11_3_JMP_01_pelvis_thigh_marker_adjustment_task_1_finalErrors.sto
2,SUBJ11_3_JMP_02_knee_ankle_joint_personalization,15.7316740750643,16.5508188421594,0.819144767095121,21.0178488579368,21.4092730615436,0.391424203606727,61.60454,61.89137,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_02_SUBJ11_3_JMP_02_knee_ankle_joint_personalization\SUBJ11_3_JMP_02_knee_ankle_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_02_SUBJ11_3_JMP_02_knee_ankle_joint_personalization\SUBJ11_3_JMP_02_knee_ankle_joint_personalization_task_1_finalErrors.sto
3,SUBJ11_3_JMP_03_lower_limb_body_marker_personalization,16.5508188421594,14.0620986992288,-2.48872014293058,21.4092730615436,20.2091381520156,-1.20013490952798,61.89137,61.89263,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_03_SUBJ11_3_JMP_03_lower_limb_body_marker_personalization\SUBJ11_3_JMP_03_lower_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_03_SUBJ11_3_JMP_03_lower_limb_body_marker_personalization\SUBJ11_3_JMP_03_lower_limb_body_marker_personalization_task_1_finalErrors.sto
4,SUBJ11_3_JMP_04_ankle_axis_personalization,14.0620986992288,14.0620986992288,0,20.2091381520156,20.2091381520156,0,61.89263,61.89263,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_04_SUBJ11_3_JMP_04_ankle_axis_personalization\SUBJ11_3_JMP_04_ankle_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_04_SUBJ11_3_JMP_04_ankle_axis_personalization\SUBJ11_3_JMP_04_ankle_axis_personalization_task_1_finalErrors.sto
5,SUBJ11_3_JMP_05_torso_marker_adjustment,14.0620986992288,5.3390608647815,-8.7230378344473,20.2091381520156,6.41823967630534,-13.7908984757103,61.89263,22.06817,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_05_SUBJ11_3_JMP_05_torso_marker_adjustment\SUBJ11_3_JMP_05_torso_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_05_SUBJ11_3_JMP_05_torso_marker_adjustment\SUBJ11_3_JMP_05_torso_marker_adjustment_task_1_finalErrors.sto
6,SUBJ11_3_JMP_06_shoulder_elbow_joint_personalization,5.3390608647815,5.33848166375321,-0.000579201028285715,6.41823967630534,6.41920573023167,0.000966053926336301,22.06817,22.07269,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_06_SUBJ11_3_JMP_06_shoulder_elbow_joint_personalization\SUBJ11_3_JMP_06_shoulder_elbow_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_06_SUBJ11_3_JMP_06_shoulder_elbow_joint_personalization\SUBJ11_3_JMP_06_shoulder_elbow_joint_personalization_task_1_finalErrors.sto
7,SUBJ11_3_JMP_07_upper_limb_body_marker_personalization,5.33848166375321,5.21090569871466,-0.127575965038551,6.41920573023167,6.3054089221329,-0.11379680809877,22.07269,21.95602,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_07_SUBJ11_3_JMP_07_upper_limb_body_marker_personalization\SUBJ11_3_JMP_07_upper_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_07_SUBJ11_3_JMP_07_upper_limb_body_marker_personalization\SUBJ11_3_JMP_07_upper_limb_body_marker_personalization_task_1_finalErrors.sto
8,SUBJ11_3_JMP_08_wrist_axis_personalization,5.21090569871466,5.2091488,-0.00175689871465858,6.3054089221329,6.30495881985857,-0.000450102274333897,21.95602,22.12331,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_08_SUBJ11_3_JMP_08_wrist_axis_personalization\SUBJ11_3_JMP_08_wrist_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ11\Walk_3\SUBJ11_3_JMP_results\SUBJ11_3_STO_and_Plots_ONLY\step_08_SUBJ11_3_JMP_08_wrist_axis_personalization\SUBJ11_3_JMP_08_wrist_axis_personalization_task_1_finalErrors.sto
