Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,10.1340924895185,4.94321619982028,4.96246441183903,4.91847987211225,4.91847987211225,4.72166433495862,4.71673654504634,4.69837362223152,4.69837362223152,5.435718867287,53.6379441268081
L_Asis,10.1795439108365,5.4525446183606,5.46371386712436,4.97247310820412,4.97247310820412,4.90597951309785,4.91018901039699,4.9351120947688,4.9351120947688,5.24443181606769,51.5193201385457
R_Psis,25.442743573596,3.60386367542054,3.59345377985839,3.63038146907034,3.63038146907034,2.88675363645154,2.8851465793565,2.74979662569587,2.74979662569587,22.6929469479001,89.1922165636667
L_Psis,10.3733471214459,3.13100140405251,3.1316117309102,3.07602337354741,3.07602337354741,2.28504401683052,2.27773499920338,2.16270677077962,2.16270677077962,8.2106403506663,79.1513120552148
Sacral,13.0946287066646,3.08584501285299,3.07996533256577,3.05235916778586,3.05235916778586,2.29652287327017,2.29110381969921,2.14538147013366,2.14538147013366,10.9492472365309,83.6163245389176
R_Thigh_Lateral,10.6130734750714,5.47721850746399,5.47163054598738,5.44162060757508,5.44162060757508,5.28436822786175,5.30754143363707,5.26139123786419,5.26139123786419,5.35168223720724,50.4253763038348
R_Knee_Lateral,11.3127231212859,7.32347230551829,7.31868816117633,7.07095857910541,7.07095857910541,6.88574038109703,6.86698822067129,6.8461533025703,6.8461533025703,4.46656981871565,39.4827113757551
R_Shank_Lateral,8.08799858831741,6.32822715769946,6.33995398673667,6.39908619966132,6.39908619966132,6.34714975434167,6.34387191046445,6.31637748256408,6.31637748256408,1.77162110575332,21.9043201653412
R_Ankle_Lateral,3.48785535881854,3.52013931823313,3.51421171966777,3.36099861454667,3.36099861454667,3.33835099845783,3.33621279255217,3.32911843727311,3.32911843727311,0.158736921545428,4.55113257905275
R_Heel,4.78822005967165,3.29328423974055,3.29477279062132,3.17920795589391,3.17920795589391,3.0992621179387,3.11483105020432,3.10991820215763,3.10991820215763,1.67830185751401,35.0506417123424
R_Toe,2.94111719406316,2.21725681564892,2.23314858586698,2.15592569086184,2.15592569086184,2.11659486177094,2.12604709653086,2.10556339259145,2.10556339259145,0.835553801471713,28.4094018136487
L_Thigh_Lateral,9.89521937044354,4.21513925050732,4.27129556850982,4.01269259658436,4.01269259658436,4.00539078378578,4.01065545410439,4.00252400071818,4.00252400071818,5.89269536972535,59.550932113001
L_Knee_Lateral,29.1331377757318,6.40722613664988,6.39294083758909,4.24439068508685,4.24439068508685,4.33914310203125,4.33968233148267,4.35667158152352,4.35667158152352,24.7764661942083,85.04564933904
L_Shank_Lateral,15.7208447029541,4.4908149803932,4.41931122132784,3.91069399337148,3.91069399337148,3.79844631926898,3.8061116684827,3.810204887371,3.810204887371,11.9106398155831,75.7633577624807
L_Ankle_Lateral,12.3195165553624,3.94976198458711,4.01972707827762,2.27975559195617,2.27975559195617,2.40334535085831,2.3983241287431,2.39740230293947,2.39740230293947,9.92211425242292,80.5398020923481
L_Heel,6.3314558795598,4.78087437988447,4.79140702982178,3.00266063882229,3.00266063882229,2.78639223660601,2.79242373377065,2.7976463864855,2.7976463864855,3.5338094930743,55.8135373648058
L_Toe,3.07805933605673,3.03863246340189,3.08032834297275,2.20500119285311,2.20500119285311,2.09101560957589,2.0923621777078,2.10342806703085,2.10342806703085,0.974631269025878,31.6638232931035
R_Shoulder,5.6157571936778,6.97949235109893,6.98064111765339,6.97780384294637,6.97780384294637,2.06587155402353,2.06504472460401,2.04725651868525,2.04725651868525,3.56850067499255,63.5444260127549
L_Shoulder,10.7048224659376,10.6002116088529,10.6000648289497,10.5919281318401,10.5919281318401,4.0486743298066,4.04776371248671,3.9248735439092,3.9248735439092,6.77994892202839,63.3354634661338
C7,14.5892698989799,10.5456446692547,10.5433143346343,10.6431453551611,10.6431453551611,4.00191409305979,4.00571385259108,3.88999958194627,3.88999958194627,10.6992703170336,73.3365712685988
J_Notch,11.7216497177166,7.87762616884142,7.87498098156007,7.88524887082667,7.88524887082667,1.73547728715218,1.73712409158221,1.71826000204831,1.71826000204831,10.0033897156683,85.3411418748398
Thoracic,11.5939935879829,6.62109252041057,6.61685556996821,6.71762609236802,6.71762609236802,4.14467467466448,4.14720931644571,4.03714479527053,4.03714479527053,7.55684879271241,65.1789975159639
Sternum,8.85193560767483,5.86193684199707,5.86005531919165,5.84291623749476,5.84291623749476,4.3426252514811,4.34718895774431,4.32385868024508,4.32385868024508,4.52807692742975,51.153523117631
R_Elbow,7.42253689239092,11.7835116391242,11.7848605589119,11.7888723218648,11.7888723218648,2.42367405681664,2.41765396278013,2.26945224762822,2.26945224762822,5.15308464476269,69.4248438164758
L_Elbow,5.21201727990925,3.62537799180913,3.62789200578908,3.6326795779648,3.6326795779648,2.788112415287,2.79276841494716,2.70105966522257,2.70105966522257,2.51095761468668,48.1763102429776
R_Wrist,2.27958799010278,2.45403009898322,2.44479588680404,2.45244888188377,2.45244888188377,2.05545024759032,2.05835921015395,1.8329879107246,1.8329879107246,0.44660007937818,19.5912630403902
L_Wrist,2.46806476325472,2.08335357454323,2.08381585235862,2.08491485113206,2.08491485113206,1.51649794909953,1.51421121103756,1.45703726840688,1.45703726840688,1.01102749484784,40.9643826977443
