Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,6.08818653378126,4.87276943293548,4.87555409420103,4.89785399559666,4.89785399559666,4.89492432604724,4.87946638772379,4.85246814017899,4.83192424493117,1.25626228885009,20.6344250768192
L_Asis,5.51416805002662,4.2665022032348,4.26350540359461,4.26085418161736,4.26085418161736,4.00958505782996,4.03133846444938,3.88086351890762,3.8929902005067,1.62117784951991,29.4002256516663
Sacral,6.61359513431862,4.92086501475195,4.91876052898518,4.92385899113965,4.92385899113965,4.36942012234451,4.37286359120631,4.15119522660107,4.15291298347617,2.46068215084245,37.2064225412548
R_Thigh_Lateral,9.99368062588525,7.31148665893519,7.30353914604888,7.24554468036127,7.24554468036127,7.20968765089568,7.22299764700508,7.19441656935239,7.20710096253829,2.78657966334696,27.8834172079631
R_Knee_Lateral,4.21071578577117,3.46657544400069,3.47366730682888,3.39405034317718,3.39405034317718,3.33636926168466,3.34702684694468,3.36303692400483,3.3724616043981,0.838254181373062,19.9076409812718
R_Shank_Lateral,6.44782935645977,5.65929593821708,5.6510535545787,5.45052600986174,5.45052600986174,5.45135948685866,5.44961856334608,5.42583817409632,5.43923007353014,1.00859928292963,15.6424624035555
R_Ankle_Lateral,4.96322592667033,4.22957391775877,4.22510114735535,4.13526544561534,4.13526544561534,4.13193925784822,4.12784707324046,4.12821330474665,4.121765056254,0.841460870416332,16.9539102762715
R_Heel,4.33217416943356,3.79584749121556,3.79603536127475,3.90192003884067,3.90192003884067,3.91437632079427,3.91906465049296,3.90300235502788,3.91319199318556,0.418982176248006,9.67140654695304
R_Toe,4.81871514924126,4.20265282532104,4.18754491858732,4.28289770451795,4.28289770451795,4.20583050015712,4.20662881732421,4.21475021324441,4.20984999022981,0.608865159011452,12.635425422632
L_Thigh_Lateral,12.5512732890444,5.92379654615534,5.92420122914164,5.81993646213249,5.81993646213249,5.79112309703763,5.79281182794659,5.7763931421521,5.76917516133576,6.78209812770861,54.0351402724096
L_Knee_Lateral,8.3144836294794,3.84641832466882,3.85147087720064,3.24322195572025,3.24322195572025,3.20846699604851,3.19847405657172,3.22680821268721,3.21713935094198,5.09734427853742,61.3068051570219
L_Shank_Lateral,8.62009469266085,4.68222872393813,4.66583208174509,4.23203548300949,4.23203548300949,4.24825199720745,4.24439077795876,4.23194782395802,4.23440125289399,4.38569343976686,50.8775552489097
L_Ankle_Lateral,4.6916654618707,2.80585849995826,2.79831091870971,2.88036088421588,2.88036088421588,2.87424678851062,2.8808783585562,2.87180341569885,2.88474006393294,1.80692539793777,38.5135174837742
L_Heel,4.23986085713402,2.3855566485761,2.38357967488528,2.36487635924191,2.36487635924191,2.36265274887049,2.36817381311151,2.36580489031474,2.36548204029684,1.87437881683718,44.2084983445467
L_Toe,5.68284792235101,2.73952171364019,2.75443878370871,2.71088177553044,2.71088177553044,2.70711941940019,2.72056405266915,2.7091087528529,2.70940107359931,2.9734468487517,52.3231817810386
R_Shoulder,8.27932987100889,6.60527509193945,6.60378384826108,6.58000602829157,6.58000602829157,3.52182286513104,3.51775879598228,3.41947966671526,3.42328372696778,4.85604614404112,58.6526472516232
L_Shoulder,12.5093819423376,10.3965441825721,10.3991196222809,10.4189971544792,10.4189971544792,6.5009408009585,6.49722840795897,6.42905957916009,6.42816981111219,6.08121213122546,48.6132101430508
C7,12.630514077511,10.8481895409307,10.8453708046106,10.8415545812291,10.8415545812291,10.1717216529089,10.1747023052933,10.095960706128,10.099479866509,2.53103421100193,20.0390435058262
J_Notch,7.20364205838878,7.38271348913747,7.38242937045501,7.37862159161571,7.37862159161571,4.55268181443222,4.55148447717519,4.54566392202618,4.54528266868694,2.65835938970184,36.9029911280243
Thoracic,6.75453200284099,5.60892929267054,5.60663731394466,5.57670119822263,5.57670119822263,3.64279679394121,3.64295263541343,3.63100174258401,3.63529296767124,3.11923903516974,46.179943093878
Sternum,10.3721432872208,8.30065214533662,8.2959660955714,8.28470134036696,8.28470134036696,7.56498061716435,7.57239572793192,7.48147287539135,7.47814055352724,2.89400273369357,27.9016848644887
R_Elbow,2.49609719093807,2.89145727820338,2.89493940803537,2.86974319565797,2.86974319565797,1.92962797740292,1.9232068630909,1.92398928123552,1.92713526806187,0.568961922876198,22.7940612625895
L_Elbow,5.32694048810434,5.5914352221012,5.59050793913503,5.57519129300712,5.57519129300712,4.35247549472594,4.36759180026752,3.85105902133905,3.85208901447433,1.47485147363001,27.6866519707423
R_Wrist,2.77077482293196,3.57762532985312,3.57732446394985,3.55677087721047,3.55677087721047,2.2507345699233,2.24966214497677,2.05554309928887,2.06028905161795,0.71048577131401,25.642133219696
L_Wrist,5.98745561674907,4.97041980606983,4.97144950275956,4.97647739570557,4.97647739570557,5.04517478790121,5.06148847815783,4.14396571828025,4.14435201066433,1.84310360608474,30.7827518742505
