Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,10.2970684157239,4.62151685494498,4.65820164499275,4.10907825385822,4.10907825385822,3.95368172700392,3.95208553724685,3.95579768160425,3.94570439667941,6.35136401904447,61.6812840569825
L_Asis,10.8913574861759,4.99597475889118,5.00256033016686,4.90175326740318,4.90175326740318,4.6696476824103,4.66720333452658,4.59205010637544,4.58335006074879,6.30800742542708,57.9175500706287
R_Psis,4.69060060425355,3.2211685811956,3.21534231735632,3.17267156741283,3.17267156741283,2.85313410343113,2.8517591955864,2.80008992068657,2.79201720718556,1.89858339706799,40.4763389009567
L_Psis,8.79682720583194,4.76248531711251,4.74581276584007,4.67967339374468,4.67967339374468,4.37360064900719,4.37424100532627,4.35829108003399,4.35832651372946,4.43850069210248,50.4556994044391
Sacral,6.17995789281681,2.78272785131172,2.77192339749601,2.70935055974295,2.70935055974295,2.30987868143152,2.30542183105141,2.27561782661374,2.26539827164973,3.91455962116708,63.3428202758002
R_Thigh_Lateral,13.5666173936899,7.92266977038109,8.03351242682711,7.80760660889464,7.80760660889464,7.78972296657515,7.78348730116653,7.8004449485999,7.79669535807249,5.76992203561738,42.5302923210696
R_Knee_Lateral,25.5500077203912,5.83333809337718,5.79432339979911,5.21488401874683,5.21488401874683,5.1929882010994,5.1942193802109,5.18088278626985,5.18302479977118,20.3669829206201,79.7141947803223
R_Shank_Lateral,14.7087322613043,9.69050792736899,9.39489013395874,7.2758713518516,7.2758713518516,7.19493099022636,7.20196109781309,7.19104479974547,7.19244335891432,7.51628890238998,51.1008615077169
R_Ankle_Lateral,5.71481495936748,2.24227220472894,2.59282644976066,1.98488445157961,1.98488445157961,2.13534146923621,2.13088921909538,2.14213583143109,2.14277435741903,3.57204060194845,62.5049214602008
R_Heel,7.41239231091342,3.3515328207011,3.39902622478794,2.70835693760765,2.70835693760765,2.72545238704286,2.73897939120511,2.72203659152617,2.73564290067741,4.67674941023602,63.0936574059948
R_Toe,4.57998665913536,2.27556902542273,2.30834297433005,1.82180607144672,1.82180607144672,1.80767143056726,1.8249563731252,1.82589089804467,1.81451542120631,2.76547123792905,60.3816439598787
L_Thigh_Lateral,9.52738028121323,7.89966982812864,7.88832437770597,7.45615420792549,7.45615420792549,7.34861129046383,7.34964850450358,7.3184342453203,7.3112589058636,2.21612137534964,23.2605533728883
L_Knee_Lateral,22.1532883713129,10.6907024686062,10.6772801402318,8.6682220072554,8.6682220072554,8.66388643689647,8.67913709678955,8.6724446265933,8.68432535110728,13.4689630202056,60.798933298079
L_Shank_Lateral,14.5976882211009,10.9206788807678,10.9031557578276,9.14737422654379,9.14737422654379,9.08308950676654,9.07981690385675,9.04701391499628,9.04981331466995,5.54787490643099,38.0051609707045
L_Ankle_Lateral,7.9326191984099,4.87063082710547,4.76532737127312,4.32305112732708,4.32305112732708,4.32264797703963,4.32953913931128,4.32178822461887,4.32416714355448,3.60845205485542,45.4887845313277
L_Heel,8.82908632264821,3.5507218508853,3.65392787584909,3.14490442892192,3.14490442892192,3.15251556385927,3.16055942931478,3.1561193311681,3.15861202593792,5.67047429671028,64.2249275801561
L_Toe,4.28718783694189,1.81568624453251,1.88600822563112,1.49738981752632,1.49738981752632,1.49833938783603,1.50505464755536,1.4956755220144,1.49417521904463,2.79301261789726,65.1478947068844
R_Shoulder,9.83410790642575,5.40451283298168,5.39990002086689,5.39629415606045,5.39629415606045,5.64185521517464,5.62887535037653,5.65751160013935,5.65209553013392,4.18201237629183,42.5255896730525
L_Shoulder,7.32984136097754,6.42000663156856,6.42583930683407,6.43720093837276,6.43720093837276,5.70458686453983,5.67867383919128,5.5059971755905,5.50958951059168,1.82025185038586,24.8334412812327
C7,4.06133313590774,4.71005803349669,4.70855453410794,4.68966917409589,4.68966917409589,2.54326409215418,2.53948643962696,2.2818322511351,2.28138557049674,1.779947565411,43.8266821717684
J_Notch,9.4441610192867,4.81260367778686,4.82267270769678,4.81557322784257,4.81557322784257,2.94036302536147,2.94497144370828,2.89156704001442,2.88611037595635,6.55805064333035,69.4402671654752
Thoracic,5.16035156406115,5.72331863780204,5.72265557186845,5.72311749788634,5.72311749788634,4.52202562325925,4.52850625304825,4.72865824966169,4.72572659656488,0.434624967496268,8.42239064724153
Sternum,16.4796822338503,10.6359171217073,10.6429812438823,10.6320823354471,10.6320823354471,7.79003752257844,7.80449453579127,7.58828827469623,7.58645909483859,8.89322313901172,53.9647731844275
R_Elbow,5.25508326467949,6.46681105477299,6.46547465668398,6.44613156791543,6.44613156791543,2.55866338012435,2.53504090734284,2.08467520648627,2.08404834150257,3.17103492317692,60.3422393797279
L_Elbow,4.88417426404144,4.48056228815854,4.47979824409591,4.51783716194776,4.51783716194776,2.63431139128172,2.66651063310085,1.56262367640488,1.56655788503395,3.31761637900749,67.9258396538518
R_Wrist,2.97404936580423,4.88418461813265,4.87985472065426,4.87949665460278,4.87949665460278,2.4106212031389,2.39110833578411,1.24594574527265,1.24282365549212,1.7312257103121,58.2110616662193
L_Wrist,4.00737394821085,3.53951701116431,3.54777347967753,3.55880545729685,3.55880545729685,2.91402881085587,2.90538289741507,1.88755226937009,1.88343059881443,2.12394334939642,53.0008773038185
