Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,26.3655220753239,7.15461957519104,7.54510560755926,7.82759744935382,7.82759744935382,7.43927851667196,7.44568315042621,7.46513369499431,7.45437080429961,18.9111512710243,71.7268226928974
L_Asis,16.5281153095907,9.76512397330166,9.70578997368928,10.2698554559314,10.2698554559314,9.33198911354938,9.34932808752588,9.35471346380341,9.32292504384955,7.2051902657411,43.593538227315
Sacral,16.3232103435783,6.06061004371344,5.84647517541864,6.58512009172898,6.58512009172898,6.27924959776811,6.26828082161664,6.25058158065992,6.24359405296374,10.0796162906145,61.750207700901
R_Thigh_Lateral,28.7579894463387,9.20573576798007,9.4545719733587,9.02701969574243,9.02701969574243,8.76579807975909,8.76943920639289,8.76418498012404,8.75971827582766,19.998271170511,69.5398793710076
R_Knee_Lateral,19.1837555584622,7.06329513758151,7.58532270131545,7.98084712505092,7.98084712505092,7.34811135059395,7.35411515489309,7.33513156941255,7.36099764823871,11.8227579102235,61.6290062401694
R_Shank_Lateral,30.7709755646604,24.3448197013322,20.8778256498588,8.37268051511092,8.37268051511092,8.23860152645087,8.23406853844506,8.23388043506806,8.23335294137649,22.5376226232839,73.2431202121773
R_Ankle_Lateral,28.9545973115286,21.2487689701357,35.6783316356443,5.83967882486828,5.83967882486828,6.04512979698459,6.04252604000375,6.0376294265717,6.04462917441356,22.909968137115,79.1237670847979
R_Heel,44.1018954717833,29.9537912681652,38.193607921185,7.76748167153699,7.76748167153699,7.59077143042999,7.58213842624746,7.60026916566805,7.59820378768571,36.5036916840976,82.7712534656315
R_Toe,19.0733674682364,16.500687185541,18.5638517596626,4.04585986126033,4.04585986126033,3.84231646338101,3.83743044343676,3.82962985487591,3.84402919001818,15.2293382782182,79.8460906474969
L_Thigh_Lateral,12.1968378027152,9.60802352465068,10.2779834324839,8.96789348323815,8.96789348323815,8.91788244352741,8.90911654562639,8.92546784862588,8.91035668742001,3.28648111529515,26.9453539389
L_Knee_Lateral,16.8115768838237,7.9863405993005,8.49645288048023,6.38559257059021,6.38559257059021,6.07736046608246,6.06439311478259,6.09238741394997,6.09288873588854,10.7186881479351,63.7577796658016
L_Shank_Lateral,15.7346088018421,10.0184306143977,10.4898308481865,8.63820127347073,8.63820127347073,8.61264197900209,8.63177902171624,8.61905661433694,8.62833279849803,7.10627600334407,45.1633471974983
L_Ankle_Lateral,7.42895438228815,4.41411263019175,6.12598856668998,3.40550318950132,3.40550318950132,3.50118526177696,3.49557755142973,3.48664460840032,3.49277142463366,3.93618295765449,52.9843468555817
L_Heel,5.83693669278971,3.78036128509313,4.87615660103884,2.79755256704997,2.79755256704997,2.79380058525809,2.79956633032654,2.78715984162155,2.80304223307734,3.03389445971237,51.9775118249972
L_Toe,3.34524328230362,3.07358528697841,3.51070306358307,2.49528510767458,2.49528510767458,2.49125698278029,2.49948414412142,2.48781773860524,2.50080802184273,0.844435260460883,25.242865442043
R_Shoulder,13.3066052991578,11.9755399754168,11.9457562823878,12.0994422610194,12.0994422610194,3.38043802095461,3.36497623948839,3.3679479109645,3.37049100018108,9.93611429897669,74.6705420022159
L_Shoulder,16.8118795784088,13.6209271234952,13.5465079920361,13.899029513841,13.899029513841,4.61025475274363,4.59867634963256,4.61178902464897,4.60903924426357,12.2028403341452,72.5846284898276
C7,10.1388331944882,7.37414711947299,7.32583985867446,7.53445044623976,7.53445044623976,3.6163148537497,3.59724479365344,3.65856934627743,3.65862771450217,6.48020547998603,63.9147065118783
J_Notch,7.11730967761163,7.32428413878257,7.35982497962483,7.25230291287422,7.25230291287422,3.29694997234978,3.28367184552804,3.28410981219697,3.28411356131103,3.8331961163006,53.8573743441063
Thoracic,9.04821095375632,3.42675890994609,3.02189680587089,3.64344207804344,3.64344207804344,3.56693441881227,3.55240370853548,3.64924299040816,3.64677922685225,5.40143172690406,59.6961294836046
Sternum,8.25828886175103,8.80362357002658,8.92281095862034,8.67700033986381,8.67700033986381,4.39259695589705,4.39033154676844,4.39835508913788,4.39554777247614,3.86274108927489,46.7741096725921
R_Elbow,6.42911961274457,4.89357411198242,4.84605825763898,5.07553633472404,5.07553633472404,3.34847650775385,3.40109517556778,3.37371480278079,3.37558053041881,3.05353908232576,47.495446752502
L_Elbow,13.341608924483,9.01066645663893,8.82438836960631,9.55739472626917,9.55739472626917,4.36756873773518,4.4367328448664,4.23223118335288,4.23462964314349,9.10697928133952,68.2599777349748
R_Wrist,3.77263975925742,2.93676087280441,2.91959111523915,3.03191845484345,3.03191845484345,1.93973653896511,1.94315248381288,1.73946305946833,1.74161257199595,2.03102718726146,53.8357043573446
L_Wrist,8.64474830636124,5.66840987182599,5.52712836665876,6.05402947230164,6.05402947230164,3.00709811034389,2.98891523568556,2.82284054979118,2.8036809613961,5.84106734496514,67.5678127108338
