Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,13.3451669960467,4.56054520298793,4.53820941313554,3.88603912983393,3.88603912983393,3.41230935893756,3.40460627072211,3.44969977922058,3.38934665892183,9.95582033712485,74.6024410190905
L_Asis,11.7811457346348,4.94688670830481,4.98138351194183,4.27730399284703,4.27730399284703,4.09982436908441,4.11258204845524,4.10794076828563,4.09196883051272,7.68917690412206,65.2668006772639
R_Psis,11.2649188762701,5.97841312701838,6.00126189313729,6.08762103075982,6.08762103075982,2.13389844197893,2.12883876376568,2.14205893426864,2.13301585799437,9.13190301827578,81.0649692073005
L_Psis,11.5752105022032,6.1077554374796,6.07213639753678,6.14574937774192,6.14574937774192,2.19740386860963,2.18982606343366,2.20396924837582,2.20075922323987,9.37445127896337,80.9873071179053
Sacral,11.3233894975492,5.98094286464456,5.97544279152822,6.05557129683279,6.05557129683279,1.95588348986998,1.95364243263438,1.96697353967763,1.96022813364737,9.36316136390185,82.6886805044405
R_Thigh_Lateral,16.9429752871418,10.6788050648928,10.6005474825048,9.87716102352667,9.87716102352667,9.79775050666134,9.80945328940889,9.78734871944714,9.78647179007591,7.15650349706584,42.2387648909398
R_Knee_Lateral,27.4888406852195,5.25738517365598,5.29478274437308,4.01828807166371,4.01828807166371,4.07161664681608,4.05152553694483,4.09488570968483,4.08760253166359,23.401238153556,85.1299566305048
R_Shank_Lateral,17.1938622299213,11.7891022797166,11.2623688351439,10.1746329070623,10.1746329070623,10.1479739168275,10.1543053846998,10.1366363424911,10.1555277465425,7.03833448337883,40.9351569139045
R_Ankle_Lateral,7.76933414673087,2.55517789912471,2.17985577605568,2.24603339638332,2.24603339638332,2.23910904814807,2.24870430260148,2.23718009126323,2.23251245723044,5.53682168950043,71.2650734919179
R_Heel,8.62758239154826,2.94545596129004,2.96576312795021,3.16402220319964,3.16402220319964,3.19579209901638,3.20216263594174,3.19041638905395,3.1999919846862,5.42759040686206,62.9097487632112
R_Toe,8.55535529004855,2.71506655477579,2.78951671697873,2.49736933243061,2.49736933243061,2.57334756500581,2.56126464868376,2.54706935634612,2.55976130644351,5.99559398360503,70.0800116457935
L_Thigh_Lateral,15.9868436314043,10.6310716805779,10.5338807479942,9.82250534056703,9.82250534056703,9.94070573198204,9.91083045009371,9.92775540575798,9.90044359303177,6.08640003837254,38.0713052476257
L_Knee_Lateral,23.0022202252856,8.9815054874439,8.89489299981606,7.05402007256412,7.05402007256412,7.00244598035454,6.99182789240705,6.97532493995538,6.99849472547896,16.0037254998066,69.5746990641115
L_Shank_Lateral,13.9475760736793,10.915275621367,10.733038854168,9.94803727824583,9.94803727824583,9.55950721034735,9.57499390714731,9.59560931656427,9.58574648336051,4.36182959031884,31.2730295735766
L_Ankle_Lateral,7.73886908893318,3.49929176419704,3.59205565278956,2.96967532070307,2.96967532070307,2.95706321701879,2.95168076897855,2.94294381470532,2.95381511681104,4.78505397212214,61.8314370889787
L_Heel,9.40530159334221,2.94732889537137,2.97290942102225,2.81967946311136,2.81967946311136,2.83665982489928,2.85519016523564,2.83628498803557,2.83951894696921,6.565782646373,69.809379116782
L_Toe,13.0596561973373,3.43438253365001,3.31802519652902,2.44015047452055,2.44015047452055,2.67906939496275,2.70006940910214,2.66237490643908,2.67781163991043,10.3818445574269,79.4955426127036
R_Shoulder,10.6727744575126,9.44578452632422,9.44077910368211,9.4118052233874,9.4118052233874,3.44727116499399,3.4609126223607,3.43695579656444,3.4311193652718,7.2416550922408,67.8516642609587
L_Shoulder,14.8023216388266,14.967842259783,14.9726177422331,14.955508895063,14.955508895063,3.78013021982762,3.77736655804114,3.74837755062967,3.76029178085326,11.0420298579733,74.5966080686289
C7,16.8797928187289,14.4053667566027,14.3976888941274,14.4056820575609,14.4056820575609,1.72356680258497,1.72447961252152,1.71480883649085,1.71261217797474,15.1671806407542,89.8540687295965
J_Notch,16.8173730638389,15.6976403021174,15.70102992313,15.6553506407353,15.6553506407353,1.88773756216145,1.8817471303863,1.88636213004961,1.87696230300603,14.9404107608328,88.8391468995719
Thoracic,13.2850441217827,9.53369116369813,9.51437162183722,9.50861416615025,9.50861416615025,4.2522076200859,4.25203848346957,4.22584812079134,4.23414590557104,9.05089821621171,68.128476904126
Sternum,20.8901573334213,19.8172827409186,19.8268478036104,19.7301205447923,19.7301205447923,3.05999333024604,3.04814395887226,3.05719853063535,3.05770281902686,17.8324545143945,85.3629497843227
R_Elbow,24.2252284029375,27.0284561100255,27.0284403888443,27.0195353130749,27.0195353130749,2.5860312296665,2.63864682781747,2.30959052037759,2.296471352627,21.9287570503104,90.5203314725051
L_Elbow,13.6962585009502,14.7103253322762,14.71290985755,14.7259807888472,14.7259807888472,2.03150812317093,2.08334713932841,1.40580325313675,1.44778011923403,12.2484783817162,89.4293750433114
R_Wrist,14.3973206043376,16.1081159045048,16.1148453364433,16.0844342261538,16.0844342261538,2.38303285272166,2.41413730298918,1.77925474529652,1.76839775120096,12.6289228531366,87.7171746063071
L_Wrist,9.52825876134399,10.0472661228907,10.0461831703116,10.0325068238233,10.0325068238233,2.7798605370944,2.81807384065893,1.94898620829149,1.94272164323565,7.58553711810834,79.6109478982955
