Step,StepName,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm,InitialErrorFile,FinalErrorFile
1,TVC39_1_JMP_01_pelvis_thigh_marker_adjustment,11.8561246760647,5.71909298627298,-6.13703168979169,14.1446791788025,7.47409565976038,-6.67058351904208,47.10494,24.82627,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_01_TVC39_1_JMP_01_pelvis_thigh_marker_adjustment\TVC39_1_JMP_01_pelvis_thigh_marker_adjustment_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_01_TVC39_1_JMP_01_pelvis_thigh_marker_adjustment\TVC39_1_JMP_01_pelvis_thigh_marker_adjustment_task_1_finalErrors.sto
2,TVC39_1_JMP_02_knee_ankle_joint_personalization,5.71909298627298,6.00173470122469,0.282641714951702,7.47409565976038,7.60021154634552,0.126115886585146,24.82627,24.88647,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_02_TVC39_1_JMP_02_knee_ankle_joint_personalization\TVC39_1_JMP_02_knee_ankle_joint_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_02_TVC39_1_JMP_02_knee_ankle_joint_personalization\TVC39_1_JMP_02_knee_ankle_joint_personalization_task_1_finalErrors.sto
3,TVC39_1_JMP_03_lower_limb_body_marker_personalization,6.00173470122469,5.42263712472712,-0.579097576497562,7.60021154634552,7.29424078835474,-0.305970757990782,24.88647,24.75682,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_03_TVC39_1_JMP_03_lower_limb_body_marker_personalization\TVC39_1_JMP_03_lower_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_03_TVC39_1_JMP_03_lower_limb_body_marker_personalization\TVC39_1_JMP_03_lower_limb_body_marker_personalization_task_1_finalErrors.sto
4,TVC39_1_JMP_04_ankle_axis_personalization,5.42263712472712,5.42263712472712,0,7.29424078835474,7.29424078835474,0,24.75682,24.75682,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_04_TVC39_1_JMP_04_ankle_axis_personalization\TVC39_1_JMP_04_ankle_axis_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_04_TVC39_1_JMP_04_ankle_axis_personalization\TVC39_1_JMP_04_ankle_axis_personalization_task_1_finalErrors.sto
5,TVC39_1_JMP_05_torso_marker_adjustment,5.42263712472712,2.45827701335702,-2.96436011137011,7.29424078835474,3.04458098867992,-4.24965979967482,24.75682,15.62793,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_05_TVC39_1_JMP_05_torso_marker_adjustment\TVC39_1_JMP_05_torso_marker_adjustment_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_05_TVC39_1_JMP_05_torso_marker_adjustment\TVC39_1_JMP_05_torso_marker_adjustment_task_1_finalErrors.sto
6,TVC39_1_JMP_06_shoulder_elbow_joint_personalization,2.45827701335702,2.45734108336108,-0.000935929995931912,3.04458098867992,3.0445887574407,7.76876077140595e-06,15.62793,15.42806,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_06_TVC39_1_JMP_06_shoulder_elbow_joint_personalization\TVC39_1_JMP_06_shoulder_elbow_joint_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_06_TVC39_1_JMP_06_shoulder_elbow_joint_personalization\TVC39_1_JMP_06_shoulder_elbow_joint_personalization_task_1_finalErrors.sto
7,TVC39_1_JMP_07_upper_limb_body_marker_personalization,2.45734108336108,2.42566910792911,-0.0316719754319787,3.0445887574407,3.02301047924598,-0.0215782781947129,15.42806,15.38429,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_07_TVC39_1_JMP_07_upper_limb_body_marker_personalization\TVC39_1_JMP_07_upper_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_07_TVC39_1_JMP_07_upper_limb_body_marker_personalization\TVC39_1_JMP_07_upper_limb_body_marker_personalization_task_1_finalErrors.sto
8,TVC39_1_JMP_08_wrist_axis_personalization,2.42566910792911,2.42565626521626,-1.28427128463088e-05,3.02301047924598,3.02324116864894,0.000230689402956966,15.38429,15.41468,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_08_TVC39_1_JMP_08_wrist_axis_personalization\TVC39_1_JMP_08_wrist_axis_personalization_task_1_initialErrors.sto,C:\Users\Lucia\Desktop\TFG\2_JMP\TVC39\Walk_1\TVC39_1_JMP_results\TVC39_1_STO_and_Plots_ONLY\step_08_TVC39_1_JMP_08_wrist_axis_personalization\TVC39_1_JMP_08_wrist_axis_personalization_task_1_finalErrors.sto
