Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,8.23359048577916,2.94908847034264,2.95935001169252,2.90813476601986,2.90813476601986,2.6030799556607,2.58829432361595,2.60566919808508,2.5983869226255,5.63520356315366,68.4416303298862
L_Asis,11.299843029601,3.97052002904425,3.92626164658737,3.8667494243907,3.8667494243907,3.67074061471915,3.67295567182942,3.66894383859067,3.66643489303899,7.63340813656197,67.5532227887199
R_Psis,11.7058529436996,2.9340082964093,3.10204075906422,2.82903090826028,2.82903090826028,2.08142602163314,2.07588797773531,2.08711274473952,2.08478221506956,9.62107072863006,82.1902579410786
L_Psis,9.48609731435601,3.09763838725348,3.13350241861538,3.13413539594276,3.13413539594276,1.9019251044998,1.90678729501103,1.89664779980464,1.895388202771,7.590709111585,80.01930467335
Sacral,10.3852930414854,2.7100780105168,2.82520082423863,2.65813871709369,2.65813871709369,1.58612804675637,1.5842390258338,1.58884396241648,1.58604336939404,8.79924967209135,84.7279863643868
R_Thigh_Lateral,5.34844616801364,4.35546792140118,4.39216284525967,4.32247934342348,4.32247934342348,4.34026296908162,4.34215056720552,4.33778507363914,4.34285142124626,1.00559474676738,18.8016241573362
R_Knee_Lateral,30.0479363051033,5.29141426070024,5.27132611379922,5.04107897616841,5.04107897616841,5.13078619841539,5.13856279776398,5.13199904943921,5.13693379464466,24.9110025104586,82.9042043270965
R_Shank_Lateral,16.0540768857821,4.21574868029834,4.1564577131856,3.86757092196516,3.86757092196516,3.82630513184228,3.83500051161741,3.82680100105739,3.83045787047095,12.2236190153111,76.1402795207534
R_Ankle_Lateral,8.1745060447236,2.24070381653151,2.97903589578667,2.02683143578501,2.02683143578501,2.05053360935765,2.0542361446491,2.05600077541772,2.05848568981075,6.11602035491285,74.8182253637277
R_Heel,6.66642611346371,3.07318204438711,3.55250376974552,2.58093461203592,2.58093461203592,2.58774545308509,2.5831414231029,2.58773671381643,2.58656200673209,4.07986410673163,61.2001698855075
R_Toe,2.79620877227653,1.63332951740828,1.76561988971164,1.43573919603279,1.43573919603279,1.43426019800241,1.4317987832125,1.4366784991163,1.44411579402192,1.35209297825462,48.3545074194803
L_Thigh_Lateral,16.4239032335459,5.30014854752509,5.72623468873203,4.90066720289624,4.90066720289624,4.6531126353442,4.65538379575164,4.65010891423237,4.64742708812681,11.7764761454191,71.7032728332542
L_Knee_Lateral,32.5940374983636,7.91734025003229,8.01394082691809,6.5268096413159,6.5268096413159,6.31493751068037,6.31753024679522,6.30971738647681,6.30571587955664,26.288321618807,80.6537748510806
L_Shank_Lateral,17.6816597639011,5.8928249678019,6.4952487065553,4.15725632185689,4.15725632185689,4.10318388068592,4.10267855183694,4.09624082532433,4.10123813312057,13.5804216307805,76.8051292249517
L_Ankle_Lateral,12.0887401892929,2.64165389893524,4.66236066417837,1.79098233974671,1.79098233974671,1.92411994538287,1.923816760799,1.93384373799181,1.93516766472229,10.1535725245706,83.9919823371149
L_Heel,9.54583404017762,4.11126541479635,5.06579183300367,2.53195325724888,2.53195325724888,2.70584518305564,2.70714916585557,2.71627259027801,2.718237356422,6.82759668375562,71.5243597889806
L_Toe,5.00437254244607,2.01258188454823,2.68251293411041,1.4370455688498,1.4370455688498,1.4802901556862,1.46483576634578,1.48620503250166,1.48403122988427,3.52034131256179,70.3453086816175
R_Shoulder,13.0145954848057,12.484089091478,12.4716491452936,12.4821714095607,12.4821714095607,1.8715308972154,1.86793843113193,1.84746070050815,1.85002791493798,11.1645675698678,85.7849756675277
L_Shoulder,23.5513809613027,19.7272994706823,19.7396188026939,19.7187016267448,19.7187016267448,2.92652222996343,2.92722575501729,2.92071949997754,2.92126350283602,20.6301174584667,87.5962114169188
C7,10.2902907702418,11.2482084925821,11.2418623266915,11.2497485262141,11.2497485262141,1.48351018747108,1.48588351550485,1.46654913285077,1.46671188933879,8.82357888090305,85.7466429075034
J_Notch,11.1645444053097,10.7938499763485,10.7915422309468,10.7940241089057,10.7940241089057,1.28408109335516,1.2815076211334,1.27809181455948,1.2756041481461,9.88894025716357,88.5745078183446
Thoracic,5.79842852011299,4.6354667269506,4.66101654595579,4.59416019994324,4.59416019994324,3.3823659847597,3.38331249647698,3.38693663380092,3.38538862814661,2.41303989196638,41.6154115480819
Sternum,10.8971285433077,10.6408239333596,10.6152566558763,10.6494762573157,10.6494762573157,2.07695775571646,2.0790807223922,2.08397136223905,2.08249650174473,8.81463204156299,80.8894931039089
R_Elbow,19.5601526179439,14.1184548818909,14.1864320679941,14.0762240148143,14.0762240148143,2.70925298304595,2.70414789098388,2.55282930667966,2.5501330125621,17.0100196053818,86.962611885642
L_Elbow,5.07962384572497,3.86282549427936,3.87616739273129,3.84740721128609,3.84740721128609,3.08383713821161,3.07938976351242,3.03976479189937,3.04122856832771,2.03839527739726,40.1288626738136
R_Wrist,11.7851617685455,9.01797285406323,9.04976137857076,9.00154780295006,9.00154780295006,2.103984584333,2.09760853719956,1.6917211065632,1.69312201312268,10.0920397554228,85.6334427445739
L_Wrist,1.41048134819645,2.1494790168746,2.15149409692878,2.14589463366373,2.14589463366373,1.50643505608536,1.50324985378948,1.23474626660946,1.23643847364561,0.174042874550844,12.3392538847385
