Step,StepName,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm,InitialErrorFile,FinalErrorFile
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,9.98157333333334,6.46679316049383,-3.5147801728395,14.4469306946504,8.26566250621248,-6.18126818843795,55.48855,30.44359,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_01_SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment\SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_01_SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment\SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment_task_1_finalErrors.sto
2,SUBJ36_1_JMP_02_knee_ankle_joint_personalization,6.46679316049383,7.26553350864197,0.79874034814814,8.26566250621248,9.33974451087833,1.07408200466585,30.44359,31.03022,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_02_SUBJ36_1_JMP_02_knee_ankle_joint_personalization\SUBJ36_1_JMP_02_knee_ankle_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_02_SUBJ36_1_JMP_02_knee_ankle_joint_personalization\SUBJ36_1_JMP_02_knee_ankle_joint_personalization_task_1_finalErrors.sto
3,SUBJ36_1_JMP_03_lower_limb_body_marker_personalization,7.26553350864197,5.78583978641975,-1.47969372222222,9.33974451087833,7.25505958185652,-2.08468492902181,31.03022,28.84048,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_03_SUBJ36_1_JMP_03_lower_limb_body_marker_personalization\SUBJ36_1_JMP_03_lower_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_03_SUBJ36_1_JMP_03_lower_limb_body_marker_personalization\SUBJ36_1_JMP_03_lower_limb_body_marker_personalization_task_1_finalErrors.sto
4,SUBJ36_1_JMP_04_ankle_axis_personalization,5.78583978641975,5.78583978641975,0,7.25505958185652,7.25505958185652,0,28.84048,28.84048,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_04_SUBJ36_1_JMP_04_ankle_axis_personalization\SUBJ36_1_JMP_04_ankle_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_04_SUBJ36_1_JMP_04_ankle_axis_personalization\SUBJ36_1_JMP_04_ankle_axis_personalization_task_1_finalErrors.sto
5,SUBJ36_1_JMP_05_torso_marker_adjustment,5.78583978641975,4.83486004074073,-0.950979745679019,7.25505958185652,6.61954393128971,-0.635515650566806,28.84048,28.55719,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_05_SUBJ36_1_JMP_05_torso_marker_adjustment\SUBJ36_1_JMP_05_torso_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_05_SUBJ36_1_JMP_05_torso_marker_adjustment\SUBJ36_1_JMP_05_torso_marker_adjustment_task_1_finalErrors.sto
6,SUBJ36_1_JMP_06_shoulder_elbow_joint_personalization,4.83486004074073,4.83395797037036,-0.00090207037036806,6.61954393128971,6.61878377757729,-0.00076015371242022,28.55719,28.69476,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_06_SUBJ36_1_JMP_06_shoulder_elbow_joint_personalization\SUBJ36_1_JMP_06_shoulder_elbow_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_06_SUBJ36_1_JMP_06_shoulder_elbow_joint_personalization\SUBJ36_1_JMP_06_shoulder_elbow_joint_personalization_task_1_finalErrors.sto
7,SUBJ36_1_JMP_07_upper_limb_body_marker_personalization,4.83395797037036,4.75440849135803,-0.0795494790123376,6.61878377757729,6.5905522934908,-0.0282314840864863,28.69476,28.5822,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_07_SUBJ36_1_JMP_07_upper_limb_body_marker_personalization\SUBJ36_1_JMP_07_upper_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_07_SUBJ36_1_JMP_07_upper_limb_body_marker_personalization\SUBJ36_1_JMP_07_upper_limb_body_marker_personalization_task_1_finalErrors.sto
8,SUBJ36_1_JMP_08_wrist_axis_personalization,4.75440849135803,4.75313482345679,-0.00127366790123647,6.5905522934908,6.58993335660614,-0.000618936884665307,28.5822,28.57106,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_08_SUBJ36_1_JMP_08_wrist_axis_personalization\SUBJ36_1_JMP_08_wrist_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\SUBJ36\Walk_1\SUBJ36_1_JMP_results\SUBJ36_1_STO_and_Plots_ONLY\step_08_SUBJ36_1_JMP_08_wrist_axis_personalization\SUBJ36_1_JMP_08_wrist_axis_personalization_task_1_finalErrors.sto
