Step,StepName,Marker,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Asis,9.85214098765432,6.45669768518518,-3.39544330246913,10.9857936482282,6.83615032525777,-4.14964332297041,20.01574,11.52373
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Asis,6.61910858024692,4.77488487654321,-1.8442237037037,7.10195728183479,5.23562994251856,-1.86632733931623,13.50111,9.59057
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,Sacral,7.98234561728395,5.72395765432099,-2.25838796296296,8.15102719777084,6.10539884529799,-2.04562835247285,11.93248,13.63736
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Thigh_Lateral,12.9887337037037,9.33400163580247,-3.65473206790123,14.0161817663549,10.1274126035664,-3.88876916278849,26.72582,18.57387
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Knee_Lateral,13.9137920679012,7.15642413580247,-6.75736793209877,15.1751467933611,7.94351007080165,-7.23163672255947,27.55393,15.14242
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Shank_Lateral,13.7202573148148,17.0553632407407,3.33510592592592,16.3635196514128,18.0822196698336,1.71870001842075,36.23081,29.06104
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Ankle_Lateral,50.7366508333333,20.5577884567901,-30.1788623765432,50.8035535324763,20.763219475975,-30.0403340565013,55.48855,26.14023
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Heel,21.5545883641975,7.70405169753086,-13.8505366666667,21.8713473472384,8.11466317375716,-13.7566841734812,29.69174,13.41743
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Toe,18.2944270679012,3.78200425925926,-14.512422808642,18.5940744476569,4.61707032450186,-13.977004123155,25.56064,11.03683
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Thigh_Lateral,8.2816962345679,7.62691944444444,-0.654776790123456,8.97688365641653,8.25904598364805,-0.717837672768486,16.12699,15.18598
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Knee_Lateral,10.5376255246914,6.26587641975309,-4.27174910493827,11.8805300842742,7.36847062199012,-4.5120594622841,21.33973,15.44354
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Shank_Lateral,12.8197706481481,10.0227377777778,-2.79703287037037,15.8945670938536,12.4733106887169,-3.42125640513677,36.24524,30.44359
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Ankle_Lateral,4.95860345679012,3.08372472222222,-1.8748787345679,5.21585959139811,3.46287275262302,-1.75298683877508,8.25991,6.93748
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Heel,5.89556632716049,3.42826459876543,-2.46730172839506,6.55774370563876,3.88150332444149,-2.67624038119727,11.54378,7.24957
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Toe,2.89800598765432,2.46046993827161,-0.437536049382715,3.26542923425774,2.71080049481254,-0.554628739445193,6.844,5.35028
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Shoulder,3.51126827160494,3.62012277777778,0.10885450617284,3.77482343052053,4.15381619513102,0.378992764610485,7.1967,9.3513
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Shoulder,2.39876935185185,2.6561387345679,0.25736938271605,2.62012599383469,2.88504122715076,0.264915233316073,4.95843,5.50511
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,C7,3.02327679012346,2.57150808641975,-0.451768703703702,3.07307423345103,2.63362027145461,-0.439453961996414,4.39501,4.334
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,J_Notch,6.55550163580247,4.64428509259259,-1.91121654320987,6.70978681899688,4.8857590815576,-1.82402773743928,9.53124,7.91753
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,Thoracic,9.00936089506173,7.43550435185185,-1.57385654320987,9.62962926051559,7.83759077646497,-1.79203848405063,15.19805,14.91879
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,Sternum,8.2908475308642,4.67046697530864,-3.62038055555555,8.61085965556687,5.09121293942906,-3.51964671613781,14.50038,9.23449
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Elbow,3.33526811728395,6.22680638888889,2.89153827160494,3.96506017520655,6.60753621142371,2.64247603621717,9.93577,12.5984
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Elbow,4.81287401234568,4.85963549382716,0.0467614814814825,5.4140544678001,5.35901822845437,-0.0550362393457295,9.55939,8.95273
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,R_Wrist,3.93236635802469,5.94782188271605,2.01545552469136,4.43863949362357,6.31142361648151,1.87278412285794,9.47141,11.4104
1,SUBJ36_1_JMP_01_pelvis_thigh_marker_adjustment,L_Wrist,3.61648765432099,3.60437268518519,-0.0121149691358017,4.27183706624533,4.15463375825222,-0.117203307993114,8.56541,7.8872
