Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,10.9857936482282,6.83615032525777,6.96796641082633,6.51213681231864,6.51213681231864,6.10747087726748,6.09171000851676,6.05845237224294,6.06104506050858,4.9247485877196,44.8283368995728
L_Asis,7.10195728183479,5.23562994251856,5.33911786227841,5.2967326486432,5.2967326486432,5.00275165874334,4.97575390792574,4.9562716173871,4.96206578526969,2.1398914965651,30.1310105319622
Sacral,8.15102719777084,6.10539884529799,5.90974338522084,5.93297464093245,5.93297464093245,5.40462093869812,5.4113521650573,5.43276308876799,5.43448899178628,2.71653820598456,33.3275566388428
R_Thigh_Lateral,14.0161817663549,10.1274126035664,9.33102400611252,9.2094084810772,9.2094084810772,9.11839099257965,9.11233607397688,9.11580628813749,9.11817277697324,4.89800898938168,34.9453872033758
R_Knee_Lateral,15.1751467933611,7.94351007080165,8.71771009091302,6.68663142350711,6.68663142350711,6.20421988580734,6.20606639357053,6.16342874356737,6.15121611297632,9.0239306803848,59.4651953174688
R_Shank_Lateral,16.3635196514128,18.0822196698336,19.245169471139,16.8988994535268,16.8988994535268,16.6216237862326,16.6235044058045,16.5865510924576,16.5910781116119,-0.227558460199113,-1.39064495320519
R_Ankle_Lateral,50.8035535324763,20.763219475975,26.2362250813617,15.8959332665958,15.8959332665958,16.2153587640495,16.2193784764703,16.2574971124523,16.2528287513123,34.5507247811641,68.0084804679606
R_Heel,21.8713473472384,8.11466317375716,11.3298523815704,5.29728400415667,5.29728400415667,5.3587201098375,5.37440124791849,5.37714014475397,5.37403969707296,16.4973076501654,75.4288585346274
R_Toe,18.5940744476569,4.61707032450186,8.58280659727787,2.59182724294864,2.59182724294864,2.6045323315469,2.59680573130127,2.61269949171161,2.60813213730412,15.9859423103528,85.9733156138203
L_Thigh_Lateral,8.97688365641653,8.25904598364805,8.78866664469696,8.1872680753835,8.1872680753835,8.08187662366268,8.07040459099037,8.0885903379164,8.06571803408551,0.911165622331024,10.1501329103195
L_Knee_Lateral,11.8805300842742,7.36847062199012,7.96356267074985,6.53237113724582,6.53237113724582,6.04126986523038,6.04386034932834,5.99045593305638,5.98497459628575,5.89555548798846,49.6236737432463
L_Shank_Lateral,15.8945670938536,12.4733106887169,13.0276881883034,9.78652103969197,9.78652103969197,9.72662007604982,9.72940716309841,9.70524628012728,9.71769657698513,6.17687051686852,38.8615209234423
L_Ankle_Lateral,5.21585959139811,3.46287275262302,6.09531257838549,2.62160234655311,2.62160234655311,2.68352878557976,2.68165524480557,2.68600469309305,2.70122066944474,2.51463892195337,48.2113998256483
L_Heel,6.55774370563876,3.88150332444149,4.09680633854464,3.58889368823892,3.58889368823892,3.63709118217217,3.63717856021288,3.6345266255761,3.64551447755731,2.91222922808145,44.4090125934219
L_Toe,3.26542923425774,2.71080049481254,3.12705355895308,2.56369777525484,2.56369777525484,2.55213172089699,2.55697813242175,2.55655877035964,2.56123070549933,0.704198528758407,21.5652668681543
R_Shoulder,3.77482343052053,4.15381619513102,4.06691247361414,4.22022445897771,4.22022445897771,2.69645866189267,2.69237686160819,2.69388423352809,2.68883600655385,1.08598742396669,28.7692244142114
L_Shoulder,2.62012599383469,2.88504122715076,2.89950316030534,2.89615687539001,2.89615687539001,2.127315491309,2.12248915545725,2.13062543139173,2.12850694532003,0.491619048514655,18.7631835137495
C7,3.07307423345103,2.63362027145461,2.61304727886834,2.63253536242484,2.63253536242484,2.18634402700378,2.18829343688414,2.19152875042208,2.19117348878418,0.88190074466685,28.6976713763431
J_Notch,6.70978681899688,4.8857590815576,4.97565230919785,4.86130617341452,4.86130617341452,2.58056404296272,2.57974402286752,2.56645523130622,2.56361674405342,4.14617007494346,61.7928734070171
Thoracic,9.62962926051559,7.83759077646497,7.92707983219828,7.75852780647517,7.75852780647517,4.62362408556095,4.62771032675381,4.63065365716002,4.62693261389921,5.00269664661638,51.951082552357
Sternum,8.61085965556687,5.09121293942906,5.18177541582584,5.1311946043764,5.1311946043764,3.87290393048777,3.87204703001582,3.87477806433088,3.87407062125518,4.73678903431168,55.0094790042174
R_Elbow,3.96506017520655,6.60753621142371,6.45309345329795,6.69111899596721,6.69111899596721,2.57778481417526,2.56830843554171,2.36960149580025,2.36158073159525,1.60347944361129,40.4402297255871
L_Elbow,5.4140544678001,5.35901822845437,5.24443574019823,5.41448954389191,5.41448954389191,2.19290473557644,2.19266609908026,2.17034757887219,2.17015282236814,3.24390164543195,59.9163097587021
R_Wrist,4.43863949362357,6.31142361648151,6.23207872306449,6.38847031760328,6.38847031760328,2.98559540400515,2.99217481988441,1.68976819874132,1.68793910120101,2.75070039242256,61.9717009316513
L_Wrist,4.27183706624533,4.15463375825222,4.08322309832034,4.2056743896884,4.2056743896884,2.05492143972355,2.05630400937385,1.88888223538403,1.88863104604431,2.38320602020103,55.7887855562738
