Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,7.86866826955461,7.55435830610437,7.54809697601323,7.44107305765568,7.44107305765568,6.38378706404153,6.40545354206743,5.94407107547927,5.94272641022236,1.92594185933225,24.4760840507674
L_Asis,6.25588153976159,5.87366896750126,5.84151967369181,5.60221859862264,5.60221859862264,4.75172364967908,4.75221847698244,4.42952842682494,4.43154611777442,1.82433542198717,29.1619240292823
Sacral,12.2032982302292,10.8815406640909,10.8609325460468,10.777117141163,10.777117141163,7.87216508413523,7.88204503768754,6.94102984093673,6.94377450126331,5.25952372896592,43.0991985096075
R_Thigh_Lateral,10.9609783507325,9.80226108949714,9.80131744371717,9.24777560745894,9.24777560745894,8.93552769993537,8.92780914731959,8.81294134510772,8.81541646143021,2.14556188930226,19.5745472771496
R_Knee_Lateral,5.47303877314929,3.51347074618924,3.55275649611837,3.1681422498425,3.1681422498425,2.8868075068514,2.87831766085426,2.88618869644853,2.87963913214802,2.59339964100127,47.3850039894561
R_Shank_Lateral,7.56798000790043,7.21064684994666,6.89160494770829,6.14143467717081,6.14143467717081,6.10547746239917,6.10964868879449,6.11750083111922,6.13232906194038,1.43565094596005,18.9700678973958
R_Ankle_Lateral,3.17389785206182,3.34198196977239,3.07673372579698,3.05499408364691,3.05499408364691,3.02197685785337,3.02040683586122,3.03445059911147,3.03271229361356,0.141185558448256,4.44833340671437
R_Heel,3.56053271987011,3.15877222062702,3.04727862777156,2.68753845352686,2.68753845352686,2.77894260591932,2.76517274488016,2.73728174004325,2.73210047457515,0.828432245294957,23.267086991555
R_Toe,4.16882492685997,3.08144009144576,3.2399166263766,2.59682059034388,2.59682059034388,2.62652235045977,2.64163979363146,2.61617502202412,2.64531545286657,1.5235094739934,36.5452975532109
L_Thigh_Lateral,11.6192432142765,10.1026097014115,10.1153500872277,9.5983345411532,9.5983345411532,9.41858701160208,9.39805950652342,9.33977278633991,9.32229093827974,2.29695227599675,19.7685187721564
L_Knee_Lateral,4.93877335564078,4.06307470580223,4.19598362208682,3.24773419112533,3.24773419112533,2.94419153945058,2.95784556188861,2.94667319880584,2.95151444420591,1.98725891143488,40.2379046036835
L_Shank_Lateral,8.50216376446169,8.01168772655046,7.95323161763874,6.74100551780791,6.74100551780791,6.70517838325446,6.71392004725695,6.70189912816563,6.71445278101328,1.7877109834484,21.0265413955078
L_Ankle_Lateral,3.44440354912198,2.94100111384931,2.89064683022895,2.98987633157558,2.98987633157558,2.94432918706644,2.95145219348779,2.93534011341498,2.93312477276276,0.511278776359221,14.8437536156166
L_Heel,3.4326015438236,3.12020192093382,3.01129151582305,3.07857282454473,3.07857282454473,3.16934086780692,3.18037283420766,3.12354671430705,3.1255001546306,0.307101389192999,8.94660755908525
L_Toe,4.10700505837244,2.79395873553056,2.95444141679578,2.48578062032972,2.48578062032972,2.49887313752841,2.51710393670073,2.47286047566797,2.48413979602161,1.62286526235083,39.5145669237125
R_Shoulder,10.685212823303,10.655871485193,10.6499320361801,10.5915374762476,10.5915374762476,6.7434240375699,6.71561246322454,6.70572433226971,6.70065294137007,3.98455988193292,37.2904119723581
L_Shoulder,9.86779327401208,9.55853764883913,9.55018155847222,9.49978813974245,9.49978813974245,7.02537814406962,6.99641564614326,6.87234452206587,6.86114350000287,3.0066497740092,30.4693226795453
C7,7.54882123763755,7.60785344996446,7.61616418269434,7.66056261024757,7.66056261024757,4.5470276979488,4.53448852845845,3.40823551598868,3.40805566492138,4.14076557271617,54.8531412039643
J_Notch,7.93513806564472,7.91538199412862,7.92139249822283,7.90666862130788,7.90666862130788,5.5597234758087,5.56742651013474,4.88825031710234,4.89147070291059,3.04366736273414,38.3568293022113
Thoracic,10.9421799076906,10.7855193844856,10.8137575261806,10.8947408814135,10.8947408814135,3.259473162125,3.26389017993623,2.96239557899878,2.96404217249394,7.9781377351967,72.9117762868193
Sternum,14.9554465369146,14.5339487670876,14.5524676352809,14.5008943345142,14.5008943345142,11.0642935968874,11.07970108123,11.0456770918674,11.0503895231385,3.90505701377607,26.1112699252222
R_Elbow,8.34237442270064,8.44831473778207,8.43900747114361,8.37917691703958,8.37917691703958,5.28085902325928,5.31587566868215,3.8650499326897,3.87492299192387,4.46745143077677,53.5513176994343
L_Elbow,10.9248920591452,10.3941527925194,10.3922762115514,10.3201347643041,10.3201347643041,5.01594920969197,5.05524341691433,3.11606649432621,3.10147975198652,7.82341230715868,71.610888828963
R_Wrist,15.075107038761,15.1387699814705,15.1359776232342,15.0694625980723,15.0694625980723,11.547757369742,11.5607165545415,7.67414428936039,7.67661832126146,7.39848871749958,49.0775203020225
L_Wrist,13.581352666775,13.1038421128227,13.0983023349373,13.018164931953,13.018164931953,9.01967519425464,9.00313260071906,5.77925910345887,5.78570372838511,7.79564893838991,57.3996503121588
