Step,StepName,Marker,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Asis,5.45977114503817,4.17013844783715,-1.28963269720102,6.08818653378126,4.87276943293548,-1.21541710084578,21.12504,19.78417
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Asis,5.18317455470738,4.03277203562341,-1.15040251908397,5.51416805002662,4.2665022032348,-1.24766584679182,9.75004,7.09274
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,Sacral,6.28572921119593,4.45175888040712,-1.8339703307888,6.61359513431862,4.92086501475195,-1.69273011956667,15.83773,14.12618
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Thigh_Lateral,8.93208893129771,6.40659562340967,-2.52549330788804,9.99368062588525,7.31148665893519,-2.68219396695006,21.09367,17.00792
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Knee_Lateral,3.93502946564886,3.15413435114504,-0.780895114503817,4.21071578577117,3.46657544400069,-0.744140341770474,7.22439,7.1258
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Shank_Lateral,5.97522269720102,5.13544857506361,-0.839774122137403,6.44782935645977,5.65929593821708,-0.788533418242691,11.56908,11.60915
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Ankle_Lateral,4.01230763358779,3.47769491094148,-0.534612722646311,4.96322592667033,4.22957391775877,-0.73365200891156,27.68469,30.90437
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Heel,3.14495114503817,2.68759048346056,-0.457360661577608,4.33217416943356,3.79584749121556,-0.536326678218006,44.7513,49.09649
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,R_Toe,3.26397496183206,2.41236536895674,-0.851609592875318,4.81871514924126,4.20265282532104,-0.616062323920225,63.03826,66.03736
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Thigh_Lateral,11.7858480661578,5.42009045801527,-6.3657576081425,12.5512732890444,5.92379654615534,-6.62747674288902,22.1012,13.57598
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Knee_Lateral,6.9490906870229,3.58491760814249,-3.36417307888041,8.3144836294794,3.84641832466882,-4.46806530481058,16.6551,6.44742
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Shank_Lateral,8.08086188295165,4.26481374045801,-3.81604814249364,8.62009469266085,4.68222872393813,-3.93786596872272,17.19029,10.6451
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Ankle_Lateral,4.25835333333333,2.55038251908397,-1.70797081424936,4.6916654618707,2.80585849995826,-1.88580696191244,9.14246,6.06557
1,SUBJ32_2_JMP_01_pelvis_thigh_marker_adjustment,L_Heel,3.59701106870229,2.16727788804071,-1.42973318066158,4.23986085713402,2.3855566485761,-1.85430420855792,12.21716,5.73405
