Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,6.15671401245336,7.03444524613664,6.86311315319765,6.27894636050106,6.27894636050106,5.80195483175899,5.81035708336374,5.78511340001533,5.7753021002937,0.381411912159652,6.19505650884805
L_Asis,6.74231957488211,3.40822811164376,3.47555777099561,3.34918905278609,3.34918905278609,2.66424221273895,2.67813251050748,2.6294254642306,2.63677283651146,4.10554673837066,60.8922002698521
R_Psis,6.289452562764,3.59393929534739,3.64149844460366,3.46433980078954,3.46433980078954,2.29942502668799,2.30509042977198,2.26928608683836,2.2629025132692,4.0265500494948,64.0206760336112
L_Psis,6.72284289790922,3.33869096565452,3.32080035304368,3.22230056454225,3.22230056454225,1.99967260316895,1.99001816964563,1.96258953302348,1.95690948476675,4.76593341314247,70.8916374444011
Sacral,6.42830478203599,3.41315585459871,3.44326163882076,3.29483018168296,3.29483018168296,1.86902477890014,1.8666025472175,1.8274067020431,1.82266851355155,4.60563626848444,71.6462026093562
R_Thigh_Lateral,19.0723957997852,6.21179360555826,6.63284374945858,5.32756694269941,5.32756694269941,4.99001106753856,4.99778500625692,5.01861781529373,5.01605480380791,14.0563409959773,73.6999228808769
R_Knee_Lateral,30.8477557532093,9.96107475687108,10.1693068049711,8.23804474154263,8.23804474154263,8.1346230080299,8.12992457078288,8.138904040604,8.14109444890787,22.7066613043015,73.6087950318367
R_Shank_Lateral,12.3305284366188,6.88154213957052,7.65531198050171,5.96748520624103,5.96748520624103,6.01873947899478,6.02827810257238,6.01877908065463,6.02280497773815,6.30772345888063,51.1553376751329
R_Ankle_Lateral,10.9349635088647,4.33536184195143,4.6793889645912,3.56396189664188,3.56396189664188,3.55657687303741,3.55570408189015,3.55489326196207,3.55618184295888,7.37878166590584,67.4787955160896
R_Heel,10.3723593299752,4.79134789020379,4.98031289476954,3.35721898163594,3.35721898163594,3.45593471205303,3.45882388334526,3.45296346431621,3.45766268736108,6.91469664261417,66.6646461295577
R_Toe,6.26730382254035,2.87266830996001,2.82853443715361,2.07552611562484,2.07552611562484,2.13563749866339,2.12771264509585,2.1262243559106,2.14022538116672,4.12707844137364,65.8509393868956
L_Thigh_Lateral,9.27383845830563,4.86821694309124,4.88838159854917,4.80064315879402,4.80064315879402,4.69430846927706,4.69713171578079,4.69423922300296,4.69863381177549,4.57520464653014,49.3345303252786
L_Knee_Lateral,22.0183136227235,4.77521444590896,4.84982378812372,4.22731101116711,4.22731101116711,4.15394525325908,4.14672176507473,4.13474938700834,4.13408169912841,17.8842319235951,81.2243491033667
L_Shank_Lateral,12.3939653803917,7.26529487742801,6.83972496668155,6.20931635028855,6.20931635028855,6.16683494400984,6.1487729897101,6.18178045110047,6.16945306948608,6.22451231090557,50.2221211683655
L_Ankle_Lateral,5.90964637729094,2.60153083577631,2.56415188631649,2.4975425318881,2.4975425318881,2.39786382244106,2.39308885748456,2.34518885555734,2.34737301084763,3.56227336644331,60.2789598398322
L_Heel,5.55809220780418,3.70449770515933,3.95164043843016,2.8280642732029,2.8280642732029,2.75664726323793,2.74689529618793,2.75090922588498,2.74701153774344,2.81108067006073,50.5763590268197
L_Toe,2.57544627674204,1.91625952999009,1.99508124053862,1.60057935502652,1.60057935502652,1.58850013065954,1.57692722300026,1.58375885014505,1.57815312735338,0.99729314938866,38.7231198877984
R_Shoulder,14.9763988063313,11.7920338313865,11.7987791291664,11.8030950100545,11.8030950100545,1.86853400467851,1.87170765902693,1.73906183193893,1.74658816154327,13.229810644788,88.3377293558389
L_Shoulder,15.5090982410716,9.67978654783129,9.71145253344314,9.6801668404014,9.6801668404014,2.81224266501689,2.80870631191977,2.78775020544963,2.79005538575388,12.7190428553177,82.010202383236
C7,13.9031698386928,9.64623461412282,9.67844895522762,9.73707297428875,9.73707297428875,1.98267375021883,1.98194992923339,1.95298093483739,1.95224753178138,11.9509223069114,85.9582558910541
J_Notch,8.14565699633593,6.8517052395918,6.85316930434429,6.86067093819584,6.86067093819584,1.79098186492405,1.79480020575101,1.67190321220871,1.67130973120919,6.47434726512674,79.4821985266385
Thoracic,13.5835553220531,5.44610857648511,5.48021033635819,5.43765254132746,5.43765254132746,2.0018784718825,2.00006632576704,1.98445110962367,1.98233850164934,11.6012168204038,85.4063354206613
Sternum,13.2457030162807,9.36661570042007,9.36856470841573,9.36898643918089,9.36898643918089,4.04675390281476,4.04835481564419,3.98245964777479,3.9801148664732,9.26558814980746,69.951652535308
R_Elbow,13.1890555604347,10.6910763132946,10.699134933393,10.6966288414823,10.6966288414823,4.83749415477462,4.84346244925357,1.69295304884365,1.69600700770022,11.4930485527345,87.1408001889991
L_Elbow,5.4607576818467,2.66638393643583,2.68330454726434,2.56722320355136,2.56722320355136,2.49694422044146,2.48132265334269,1.67694146278628,1.67534103009768,3.78541665174902,69.3203557508687
R_Wrist,12.0886660865575,10.7002476251243,10.7018593611404,10.7090625258881,10.7090625258881,6.33377491984333,6.33771921258215,1.24667517109964,1.249108799218,10.8395572873395,89.6671080971705
L_Wrist,1.21200714470138,3.02253651976854,3.01504678340628,2.96684847763446,2.96684847763446,3.01565796416112,2.99802982713755,0.929519988579086,0.931102514461714,0.280904630239664,23.1768130631668
