Step,StepName,Marker,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Asis,14.2039571217712,5.56570715867159,-8.63824996309963,16.3860438952158,5.92080284954717,-10.4652410456687,33.51796,9.16887
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,L_Asis,8.29334701107011,5.69021409594096,-2.60313291512915,9.08815085550967,6.25597502122359,-2.83217583428608,19.8604,14.95579
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Psis,6.01346852398524,3.50854295202952,-2.50492557195572,6.44934560590621,3.79619492923922,-2.65315067666699,11.69449,7.5344
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,L_Psis,10.4250590405904,2.71466863468635,-7.71039040590406,10.65732081426,2.90014724374063,-7.75717357051938,13.49727,6.56629
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,Sacral,8.00933291512915,2.7697867896679,-5.23954612546126,8.18115697900588,2.94138819824587,-5.23976878076001,11.43816,5.17272
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Thigh_Lateral,19.1481143911439,11.1772187084871,-7.97089568265682,20.4166747915065,11.7492066337271,-8.66746815777937,28.93812,18.04833
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Knee_Lateral,22.1630888191882,8.46768560885609,-13.6954032103321,22.7230859127621,9.48874774170988,-13.2343381710522,32.60436,17.09753
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Shank_Lateral,13.1700917343173,11.8402265313653,-1.32986520295203,15.5057609399561,13.1911651547239,-2.3145957852322,26.61995,20.9102
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Ankle_Lateral,5.57957605166052,4.01106051660517,-1.56851553505535,6.64576847293353,4.51037849730377,-2.13538997562976,13.13826,8.30709
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Heel,6.94264287822878,4.25648985239853,-2.68615302583026,7.90308275122046,4.74699061088627,-3.15609214033419,14.56854,7.9934
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,R_Toe,3.64104332103321,2.34213760147601,-1.29890571955719,4.23461564872429,2.80096680254287,-1.43364884618142,8.62319,6.37995
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,L_Thigh_Lateral,17.4980035424354,9.01857557195572,-8.4794279704797,20.5239309456472,10.5567800179616,-9.96715092768567,41.33472,29.99333
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,L_Knee_Lateral,19.1308753136531,7.41325634686347,-11.7176189667897,21.0672884050143,9.05784861407156,-12.0094397909428,44.21217,24.69163
1,TVC12_2_JMP_01_pelvis_thigh_marker_adjustment,L_Shank_Lateral,12.5933022509225,8.01843870848709,-4.57486354243542,14.7971423768028,10.5238392714942,-4.27330310530859,34.2974,27.11917
