Step,StepName,InitialMean_mm,FinalMean_mm,MeanChange_mm,InitialRMS_mm,FinalRMS_mm,RMSChange_mm,InitialMax_mm,FinalMax_mm,InitialErrorFile,FinalErrorFile
1,TVC26_2_JMP_01_pelvis_thigh_marker_adjustment,11.9912711155869,5.71361226474208,-6.2776588508448,18.4021256539414,7.07237879630156,-11.3297468576398,71.04876,37.1929,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_01_TVC26_2_JMP_01_pelvis_thigh_marker_adjustment\TVC26_2_JMP_01_pelvis_thigh_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_01_TVC26_2_JMP_01_pelvis_thigh_marker_adjustment\TVC26_2_JMP_01_pelvis_thigh_marker_adjustment_task_1_finalErrors.sto
2,TVC26_2_JMP_02_knee_ankle_joint_personalization,5.71361226474208,6.1286365189661,0.415024254224016,7.07237879630156,7.30888470111664,0.23650590481508,37.1929,26.65801,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_02_TVC26_2_JMP_02_knee_ankle_joint_personalization\TVC26_2_JMP_02_knee_ankle_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_02_TVC26_2_JMP_02_knee_ankle_joint_personalization\TVC26_2_JMP_02_knee_ankle_joint_personalization_task_1_finalErrors.sto
3,TVC26_2_JMP_03_lower_limb_body_marker_personalization,6.1286365189661,4.81202031778001,-1.31661620118609,7.30888470111664,5.74670467562459,-1.56218002549205,26.65801,29.57594,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_03_TVC26_2_JMP_03_lower_limb_body_marker_personalization\TVC26_2_JMP_03_lower_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_03_TVC26_2_JMP_03_lower_limb_body_marker_personalization\TVC26_2_JMP_03_lower_limb_body_marker_personalization_task_1_finalErrors.sto
4,TVC26_2_JMP_04_ankle_axis_personalization,4.81202031778001,4.81202031778001,0,5.74670467562459,5.74670467562459,0,29.57594,29.57594,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_04_TVC26_2_JMP_04_ankle_axis_personalization\TVC26_2_JMP_04_ankle_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_04_TVC26_2_JMP_04_ankle_axis_personalization\TVC26_2_JMP_04_ankle_axis_personalization_task_1_finalErrors.sto
5,TVC26_2_JMP_05_torso_marker_adjustment,4.81202031778001,3.95225882958487,-0.859761488195137,5.74670467562459,5.10100689723039,-0.645697778394199,29.57594,29.59258,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_05_TVC26_2_JMP_05_torso_marker_adjustment\TVC26_2_JMP_05_torso_marker_adjustment_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_05_TVC26_2_JMP_05_torso_marker_adjustment\TVC26_2_JMP_05_torso_marker_adjustment_task_1_finalErrors.sto
6,TVC26_2_JMP_06_shoulder_elbow_joint_personalization,3.95225882958487,3.95160376412667,-0.000655065458207878,5.10100689723039,5.09823798335689,-0.00276891387350139,29.59258,29.41514,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_06_TVC26_2_JMP_06_shoulder_elbow_joint_personalization\TVC26_2_JMP_06_shoulder_elbow_joint_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_06_TVC26_2_JMP_06_shoulder_elbow_joint_personalization\TVC26_2_JMP_06_shoulder_elbow_joint_personalization_task_1_finalErrors.sto
7,TVC26_2_JMP_07_upper_limb_body_marker_personalization,3.95160376412667,3.59756731901086,-0.35403644511581,5.09823798335689,4.82694612985649,-0.271291853500396,29.41514,29.52871,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_07_TVC26_2_JMP_07_upper_limb_body_marker_personalization\TVC26_2_JMP_07_upper_limb_body_marker_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_07_TVC26_2_JMP_07_upper_limb_body_marker_personalization\TVC26_2_JMP_07_upper_limb_body_marker_personalization_task_1_finalErrors.sto
8,TVC26_2_JMP_08_wrist_axis_personalization,3.59756731901086,3.59837601096566,0.000808691954799594,4.82694612985649,4.8275138230251,0.00056769316861098,29.52871,29.20013,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_08_TVC26_2_JMP_08_wrist_axis_personalization\TVC26_2_JMP_08_wrist_axis_personalization_task_1_initialErrors.sto,C:\Users\lucia\Desktop\TFG\2_JMP\TVC26\Walk_2\TVC26_2_JMP_results\TVC26_2_STO_and_Plots_ONLY\step_08_TVC26_2_JMP_08_wrist_axis_personalization\TVC26_2_JMP_08_wrist_axis_personalization_task_1_finalErrors.sto
