Marker,RMS_State00_mm,RMS_State01_mm,RMS_State02_mm,RMS_State03_mm,RMS_State04_mm,RMS_State05_mm,RMS_State06_mm,RMS_State07_mm,RMS_State08_mm,Improvement_mm,Improvement_pct
R_Asis,6.23729544403152,4.41324208796391,4.67867413842633,4.34157216701003,4.34157216701003,4.18136779448706,4.2233376152932,4.16332583398961,4.18888999444112,2.0484054495904,32.8412445421441
L_Asis,5.79642763519113,5.20873595102909,5.51362044375945,5.21972519221356,5.21972519221356,4.74153991991809,4.76341153927857,4.76764766822302,4.75431278255729,1.04211485263385,17.9785709098994
R_Psis,3.31868522132979,3.92922455221381,3.91970758597221,3.99183087143756,3.99183087143756,2.84129695750211,2.84581942875397,2.79699833370622,2.79786028261105,0.520824938718733,15.6937131419183
L_Psis,4.60213171502912,4.93349256790555,4.89317110518441,5.03274943789695,5.03274943789695,4.00689251287564,4.01055338320161,3.94781704051641,3.94423213922747,0.657899575801653,14.2955399049784
Sacral,3.33105068164202,4.11640616905869,4.13915389520442,4.18002114639022,4.18002114639022,2.86748173902534,2.86943320290144,2.82413742961435,2.82004707712771,0.511003604514313,15.3406133185106
R_Thigh_Lateral,12.6307019870856,7.09159135053231,7.37479941422597,6.95524558142359,6.95524558142359,6.71234045651775,6.71758341948376,6.66670085730901,6.67817105374841,5.95253093333721,47.127475095394
R_Knee_Lateral,29.6047080732768,7.7756566456827,7.83246163719426,7.1716723776281,7.1716723776281,6.54832338758796,6.58271651991181,6.57587783776426,6.58239013122679,23.02231794205,77.7657320081176
R_Shank_Lateral,14.1766443597611,7.32172260441359,6.97247387702517,5.80332727782359,5.80332727782359,5.78502076836147,5.78436290316823,5.77956779607007,5.7881493406113,8.38849501914978,59.1712312609015
R_Ankle_Lateral,8.03565664162288,2.78138232896599,3.77668521266898,2.40045228160159,2.40045228160159,2.3364658855208,2.34290906253739,2.3452156804233,2.35235256860197,5.68330407302091,70.7260691501263
R_Heel,8.50888885424637,3.27156753625602,3.63603555150114,2.42383742636454,2.42383742636454,2.38893197381968,2.35697523506013,2.38265651555427,2.37631679888199,6.13257205536438,72.0725368542558
R_Toe,3.79224487861513,2.14308202656886,2.37017525999086,1.96648021156566,1.96648021156566,1.94826696404164,1.94190162934673,1.92426671264795,1.96904817605167,1.82319670256346,48.0769771183464
L_Thigh_Lateral,11.9117392094983,6.01729403766632,6.29279595706514,6.03581187634725,6.03581187634725,5.85355798344297,5.88510649805707,5.85821125935763,5.85089848455978,6.06084072493851,50.8812409199293
L_Knee_Lateral,40.8694081129767,8.36742698527248,8.53400340247711,7.18356026578691,7.18356026578691,6.65386568580983,6.61589520411184,6.59678107404533,6.61923999305231,34.2501681199244,83.8039249926142
L_Shank_Lateral,14.9969746278521,7.54786952235092,7.30291695739732,6.00501519028935,6.00501519028935,5.84167673017759,5.84247636027229,5.85210821804388,5.85404512269179,9.14292950516031,60.9651595207758
L_Ankle_Lateral,10.4157288907252,3.55186299616759,3.55712461545003,2.71688152239957,2.71688152239957,2.80816278873287,2.81326842244167,2.80504108932722,2.79987094616995,7.61585794455521,73.1188188983765
L_Heel,8.73260027809009,3.65169613607145,3.54205447500423,2.31775150506026,2.31775150506026,2.22193859390234,2.22074262320305,2.18534725418132,2.18908507933968,6.54351519875041,74.9320361676001
L_Toe,4.13570211569025,2.13359945272891,2.12382962223826,1.82664523220204,1.82664523220204,1.77399961941492,1.8015842462512,1.76913332781902,1.75864938160035,2.37705273408989,57.4764010461901
R_Shoulder,13.3036563250815,12.7560030662183,12.755130604406,12.7883022980855,12.7883022980855,4.47276177720228,4.46397358962675,4.3601205633455,4.3639956149778,8.93966071010367,67.1970208163726
L_Shoulder,9.42522558604434,9.59742547679841,9.59824218184884,9.63237656488383,9.63237656488383,3.89382962838961,3.85917459198689,3.79928660238367,3.79564675489681,5.62957883114753,59.728849773984
C7,8.70808066340759,8.55509870572606,8.5562216416031,8.51926193628114,8.51926193628114,2.62157524196572,2.61373691290399,2.50685387960835,2.50847126501035,6.19960939839724,71.1937525389349
J_Notch,6.38433829695415,5.06540405869378,5.07979616843884,5.02597834894308,5.02597834894308,2.08715147992693,2.0811502978421,2.01688208671759,2.01213510492365,4.37220319203049,68.4832630832923
Thoracic,6.84630022482784,7.64876610044937,7.62905171867241,7.60223853518654,7.60223853518654,2.12506112055844,2.1317131981628,2.08883702780335,2.09456384155065,4.75173638327719,69.4059013954019
Sternum,12.0056229164838,9.53832863345591,9.5793816440085,9.48572463628486,9.48572463628486,6.11872672030378,6.12574313062512,6.06576778180322,6.0573664255873,5.94825649089646,49.5455881987555
R_Elbow,16.4167380949945,15.8471405989522,15.8338389818904,15.9122740968691,15.9122740968691,3.62138265932211,3.67101385601303,3.27696798945041,3.28295106884916,13.1337870261453,80.0024155233971
L_Elbow,10.1022239743974,11.9316193535032,11.913105644873,11.9994796005426,11.9994796005426,3.02109282058935,3.04833557222965,2.3860598204646,2.38053802917334,7.72168594522404,76.4355053381664
R_Wrist,3.55863839930828,3.34181203894949,3.34703356653074,3.35641010524256,3.35641010524256,1.57819466455156,1.59510941587219,1.12106854880135,1.11050282163323,2.44813557767505,68.7941651545971
L_Wrist,3.64286202569678,4.12810929950748,4.13627124955567,4.17108753098821,4.17108753098821,2.18366019613783,2.18992704249357,1.46767614777453,1.47731221438163,2.16554981131515,59.4463857274676
